,品番,年,週番号,在庫数（箱）,入庫数（箱）,出庫数（箱）,仕入先名,日量数（箱数）,発注～印刷LT,発注～検収LT,発注～順立装置入庫LT,発注～順立装置出庫LT,発注～回収LT,基準在庫日数,基準在庫日数（基準在庫枚数込み）,基準在庫枚数,箱種類,納入回数（間隔）,納入回数（回数）,納入回数（遅れ）,収容数,納入かんばん数,合計日量数（箱数）,印刷検収LT,検収入庫LT,入庫出庫LT,出庫回収LT,社内LT（検収～回収LT）,不等ピッチ係数,社内LT/設計値LT,社内LT/設計値LT（基準在庫枚数込み）,設計値MIN,順立装置在庫量/設計値MIN,順立装置在庫量/設計値MAX,時間稼働率,加工数,使用工程,回収かんばん数,先週からの順立装置在庫量増加率,先週からの社内LT増加率,先週からの回収かんばん増加率,納入数/日量数（箱数）,入庫数/納入数（箱数）,出庫数/入庫数（箱数）,回収数/出庫数（箱数）,回収数/納入数（箱数）,出庫数/納入数（箱数）,便Ave,年＆週番号
347,9094906A012    ,2023,50,3.0,24.0,24.0,中庸スプリング（株）,5.194,0.17,1.35,1.64,2.17,3.94,0.63,1.2078008898133703,3.0,中庸スプリング（株）,1.0,2.0,2.34,500.0,27.0,25.98200000000001,1.1800000000000002,0.2899999999999998,0.53,1.77,2.59,0.1,4.111111111111111,2.1443931875229927,0.8673980000000001,3.4586199184226833,0.8055641929938471,99.77,390.0,4.TA・カバー・メイン,28,0.0,-0.05989110707803991,0.16666666666666674,1.039180971441767,0.8888888888888888,1.0,1.1666666666666667,1.037037037037037,0.8888888888888888,2.597,2023-50
470,9094906A012    ,2023,51,4.0,25.0,24.0,中庸スプリング（株）,5.164,0.245,1.34,1.62,3.31,4.485,0.63,1.2078008898133703,3.0,中庸スプリング（株）,1.0,2.0,2.34,500.0,24.0,25.878000000000004,1.0950000000000002,0.28,1.69,1.1750000000000005,3.1450000000000005,0.1,4.992063492063493,2.6039060134207768,0.8623879999999999,4.638283464055622,1.0803254372347126,100.0,371.5,4.TA・カバー・メイン,24,0.33333333333333326,0.21428571428571463,-0.1428571428571429,0.9274287039183862,1.0416666666666667,0.96,1.0,1.0,1.0,2.582,2023-51
4269,9094906A012    ,2023,52,,,,中庸スプリング（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0.0,0.0,-0.5,,,,,,,,2023-52
4292,9155180614     ,2024,2,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.0,0.0,0.0,,,,,,,,2024-2
4293,9155180614     ,2024,4,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,-0.5,,,,,,,,2024-4
4275,9155180614     ,2023,31,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0.0,0.0,0.4545454545454546,,,,,,,,2023-31
4276,9155180614     ,2023,32,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0.0,-0.0625,,,,,,,,2023-32
4277,9155180614     ,2023,34,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0.0,0.0,-0.06666666666666665,,,,,,,,2023-34
4278,9155180614     ,2023,35,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0.0,0.0,-0.0714285714285714,,,,,,,,2023-35
4279,9155180614     ,2023,36,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0.0,0.0,0.23076923076923084,,,,,,,,2023-36
4280,9155180614     ,2023,37,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0.0,-0.0625,,,,,,,,2023-37
4281,9155180614     ,2023,38,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0.0,0.0,-0.06666666666666665,,,,,,,,2023-38
4282,9155180614     ,2023,39,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0.0,0.0,-0.0714285714285714,,,,,,,,2023-39
4283,9155180614     ,2023,40,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0.0,0.0,0.23076923076923084,,,,,,,,2023-40
4284,9155180614     ,2023,41,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0.0,0.0,-0.1875,,,,,,,,2023-41
4285,9155180614     ,2023,42,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0.0,0.0,0.0,,,,,,,,2023-42
4286,9155180614     ,2023,43,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0.0,0.0,0.0,,,,,,,,2023-43
4287,9155180614     ,2023,44,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0.0,0.0,0.23076923076923084,,,,,,,,2023-44
4288,9155180614     ,2023,45,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0.0,0.0,-0.1875,,,,,,,,2023-45
4289,9155180614     ,2023,46,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0.0,0.15384615384615374,,,,,,,,2023-46
4290,9155180614     ,2023,47,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0.0,0.0,-0.1333333333333333,,,,,,,,2023-47
103,9155180614     ,2023,48,5.0,3.0,3.0,（株）青山製作所,2.444,0.29,1.16,1.27,8.51,11.26,1.08,2.2991487632413103,3.0,（株）青山製作所,1.0,6.0,5.76,1500.0,3.0,2.444,0.8699999999999999,0.1100000000000001,7.24,2.75,10.1,0.08,9.351851851851851,4.39293018419615,0.2753573333333333,18.158223496256984,6.212023827666863,94.615,369.5,3.ギヤサブ・共通部品,12,0.0,0.0,-0.07692307692307687,1.2274959083469723,1.0,1.0,4.0,4.0,1.0,0.4073333333333333,2023-48
225,9155180614     ,2023,49,3.0,11.0,13.0,（株）青山製作所,2.424,0.32,1.24,1.54,3.9,4.36,1.08,2.2991487632413103,3.0,（株）青山製作所,1.0,6.0,5.76,1500.0,11.0,12.133333333333333,0.92,0.30000000000000004,2.36,0.4600000000000004,3.12,0.08,2.888888888888889,1.357023977692276,0.273104,10.984826293280218,3.7579668898063923,98.915,386.0,3.ギヤサブ・共通部品,11,-0.4,-0.691089108910891,-0.08333333333333337,0.9065934065934066,1.0,1.1818181818181819,0.8461538461538461,1.0,1.1818181818181819,0.40399999999999997,2023-49
348,9155180614     ,2023,50,3.0,11.0,11.0,（株）青山製作所,2.468,0.32,1.24,1.51,3.46,5.08,1.08,2.2991487632413103,3.0,（株）青山製作所,1.0,6.0,5.76,1500.0,13.0,12.337333333333332,0.92,0.27,1.95,1.62,3.84,0.08,3.5555555555555562,1.6701833571597242,0.2780613333333333,10.788986602476196,3.690969100847119,99.77,390.0,3.ギヤサブ・共通部品,13,0.0,0.23076923076923062,0.18181818181818188,1.0537123095212364,0.8461538461538461,1.0,1.1818181818181819,1.0,0.8461538461538461,0.41133333333333333,2023-50
471,9155180614     ,2023,51,4.0,11.0,11.0,（株）青山製作所,2.448,0.31,1.255,1.5950000000000002,3.74,5.6,1.08,2.2991487632413103,3.0,（株）青山製作所,1.0,6.0,5.76,1500.0,10.0,12.262666666666664,0.9449999999999998,0.3400000000000003,2.145,1.86,4.345,0.08,4.023148148148148,1.889829866369532,0.275808,14.502842557141195,4.961498769548305,100.0,371.5,3.ギヤサブ・共通部品,11,0.33333333333333326,0.13151041666666674,-0.15384615384615385,0.8154833097749268,1.1,1.0,1.0,1.1,1.1,0.408,2023-51
4291,9155180614     ,2023,52,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0.0,0.0,-0.36363636363636365,,,,,,,,2023-52
4313,9155180640     ,2024,2,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.0,0.0,0.0,,,,,,,,2024-2
4296,9155180640     ,2023,31,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0.0,0.0,2.3333333333333335,,,,,,,,2023-31
4297,9155180640     ,2023,32,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.0,0.0,-0.09999999999999998,,,,,,,,2023-32
4298,9155180640     ,2023,34,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0.0,0.0,0.11111111111111116,,,,,,,,2023-34
4299,9155180640     ,2023,35,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.0,0.0,-0.09999999999999998,,,,,,,,2023-35
4300,9155180640     ,2023,36,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.0,0.0,0.0,,,,,,,,2023-36
4301,9155180640     ,2023,37,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0.0,0.0,0.11111111111111116,,,,,,,,2023-37
4302,9155180640     ,2023,38,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0.0,0.0,-0.19999999999999996,,,,,,,,2023-38
4303,9155180640     ,2023,39,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0.0,0.0,0.0,,,,,,,,2023-39
4304,9155180640     ,2023,40,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.0,0.0,0.125,,,,,,,,2023-40
4305,9155180640     ,2023,41,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.0,0.0,0.0,,,,,,,,2023-41
4306,9155180640     ,2023,42,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0.0,0.0,-0.11111111111111116,,,,,,,,2023-42
4307,9155180640     ,2023,43,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0.0,0.0,0.0,,,,,,,,2023-43
4308,9155180640     ,2023,44,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0.0,0.0,0.25,,,,,,,,2023-44
4309,9155180640     ,2023,45,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0.0,0.0,-0.19999999999999996,,,,,,,,2023-45
4310,9155180640     ,2023,46,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0.0,0.0,0.0,,,,,,,,2023-46
4311,9155180640     ,2023,47,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0.0,0.0,0.0,,,,,,,,2023-47
104,9155180640     ,2023,48,3.0,3.0,3.0,（株）青山製作所,1.496,0.25,1.1549999999999998,1.255,5.1850000000000005,6.055,1.08,3.0786675549633578,3.0,（株）青山製作所,1.0,6.0,5.76,1000.0,2.0,1.496,0.9049999999999998,0.10000000000000007,3.9300000000000006,0.8699999999999992,4.9,0.08,4.537037037037037,1.5915976351848486,0.16854933333333333,17.798943138309653,6.089112126263831,94.615,369.5,3.ギヤサブ・共通部品,8,0.0,0.0,0.0,1.3368983957219251,1.5,1.0,2.6666666666666665,4.0,1.5,0.24933333333333332,2023-48
226,9155180640     ,2023,49,4.0,8.0,7.0,（株）青山製作所,1.492,0.29,1.1949999999999998,1.405,5.93,6.66,1.08,3.0786675549633578,3.0,（株）青山製作所,1.0,6.0,5.76,1000.0,6.0,4.476,0.9049999999999998,0.2100000000000002,4.525,0.7300000000000004,5.465,0.08,5.060185185185184,1.7751185869969792,0.16809866666666667,23.795548646033282,8.140582431537702,98.915,386.0,3.ギヤサブ・共通部品,8,0.33333333333333326,0.11530612244897953,0.0,1.3404825737265416,1.3333333333333333,0.875,1.1428571428571428,1.3333333333333333,1.1666666666666667,0.24866666666666667,2023-49
349,9155180640     ,2023,50,4.0,6.0,7.0,（株）青山製作所,1.494,0.31,1.18,1.43,4.66,5.7,1.08,3.0786675549633578,3.0,（株）青山製作所,1.0,6.0,5.76,1000.0,7.0,7.476000000000001,0.8699999999999999,0.25,3.2300000000000004,1.04,4.5200000000000005,0.08,4.185185185185185,1.4681676144970441,0.168324,23.763693828568712,8.129684730826138,99.77,390.0,3.ギヤサブ・共通部品,8,0.0,-0.17291857273558997,0.0,0.9363295880149811,0.8571428571428571,1.1666666666666667,1.1428571428571428,1.1428571428571428,1.0,0.249,2023-50
472,9155180640     ,2023,51,4.0,6.0,7.0,（株）青山製作所,1.494,0.31,1.25,1.5,4.56,5.78,1.08,3.0786675549633578,3.0,（株）青山製作所,1.0,6.0,5.76,1000.0,5.0,5.992000000000001,0.94,0.25,3.06,1.2200000000000006,4.53,0.08,4.194444444444445,1.4714157729361967,0.168324,23.763693828568712,8.129684730826138,100.0,371.5,3.ギヤサブ・共通部品,6,0.0,0.0022123893805310324,-0.25,0.8344459279038717,1.2,1.1666666666666667,0.8571428571428571,1.2,1.4,0.249,2023-51
4312,9155180640     ,2023,52,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.0,0.0,-0.33333333333333337,,,,,,,,2023-52
4333,9161140614     ,2024,2,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.0,0.0,0.0,,,,,,,,2024-2
4334,9161140614     ,2024,4,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.0,0.0,-0.4444444444444444,,,,,,,,2024-4
4316,9161140614     ,2023,31,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,0.0,0.0,0.15384615384615374,,,,,,,,2023-31
4317,9161140614     ,2023,32,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,0.0,0.0,0.03333333333333344,,,,,,,,2023-32
4318,9161140614     ,2023,34,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,0.0,0.0,-0.06451612903225812,,,,,,,,2023-34
4319,9161140614     ,2023,35,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,0.0,0.0,-0.03448275862068961,,,,,,,,2023-35
4320,9161140614     ,2023,36,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,0.0,0.0,0.1428571428571428,,,,,,,,2023-36
4321,9161140614     ,2023,37,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,0.0,0.0,-0.15625,,,,,,,,2023-37
4322,9161140614     ,2023,38,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,0.0,0.0,0.03703703703703698,,,,,,,,2023-38
4323,9161140614     ,2023,39,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,0.0,0.0,0.0,,,,,,,,2023-39
4324,9161140614     ,2023,40,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,0.0,0.0,0.0714285714285714,,,,,,,,2023-40
4325,9161140614     ,2023,41,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,0.0,0.0,-0.1333333333333333,,,,,,,,2023-41
4326,9161140614     ,2023,42,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,0.0,0.0,0.03846153846153855,,,,,,,,2023-42
4327,9161140614     ,2023,43,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,0.0,0.0,0.0,,,,,,,,2023-43
4328,9161140614     ,2023,44,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,0.0,0.0,0.07407407407407418,,,,,,,,2023-44
4329,9161140614     ,2023,45,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,0.0,0.0,-0.03448275862068961,,,,,,,,2023-45
4330,9161140614     ,2023,46,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,0.0,0.0,-0.0357142857142857,,,,,,,,2023-46
4331,9161140614     ,2023,47,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,0.0,0.0,0.11111111111111116,,,,,,,,2023-47
105,9161140614     ,2023,48,8.0,8.0,7.0,（株）青山製作所,4.7872,0.31,1.21,1.46,4.58,4.87,1.06,1.6845836109260492,3.0,（株）青山製作所,1.0,6.0,5.76,2500.0,6.0,4.7872,0.8999999999999999,0.25,3.12,0.29000000000000004,3.66,0.08,3.452830188679245,2.172643718163698,0.5393578666666666,14.832452615258045,5.0742601052198575,94.615,369.5,3.ギヤサブ・共通部品,23,0.0,0.0,-0.23333333333333328,1.2533422459893047,1.3333333333333333,0.875,3.2857142857142856,3.8333333333333335,1.1666666666666667,0.7978666666666667,2023-48
227,9161140614     ,2023,49,7.0,23.0,24.0,（株）青山製作所,4.7744,0.32,1.23,1.54,3.555,4.4,1.06,1.6845836109260492,3.0,（株）青山製作所,1.0,6.0,5.76,2500.0,22.0,23.8848,0.91,0.31000000000000005,2.015,0.8450000000000006,3.1700000000000004,0.08,2.9905660377358494,1.881770652070744,0.5379157333333333,13.013190665799453,4.451881017247182,98.915,386.0,3.ギヤサブ・共通部品,25,-0.125,-0.13387978142076495,0.08695652173913038,0.9210878885316185,1.0454545454545454,1.0434782608695652,1.0416666666666667,1.1363636363636365,1.0909090909090908,0.7957333333333333,2023-49
350,9161140614     ,2023,50,6.0,19.0,22.0,（株）青山製作所,4.7808,0.32,1.25,1.57,3.545,4.475,1.06,1.6845836109260492,3.0,（株）青山製作所,1.0,6.0,5.76,2500.0,22.0,23.9232,0.93,0.3200000000000001,1.975,0.9299999999999996,3.225,0.08,3.0424528301886786,1.914419669693422,0.5386368,11.139231482141582,3.810789717574752,99.77,390.0,3.ギヤサブ・共通部品,22,-0.1428571428571429,0.017350157728706517,-0.12,0.919609416800428,0.8636363636363636,1.1578947368421053,1.0,1.0,1.0,0.7968000000000001,2023-50
473,9161140614     ,2023,51,7.0,22.0,21.0,（株）青山製作所,4.7808,0.31,1.25,1.6,4.68,5.04,1.06,1.6845836109260492,3.0,（株）青山製作所,1.0,6.0,5.76,2500.0,23.0,23.9488,0.94,0.3500000000000001,3.08,0.3600000000000003,3.79,0.08,3.5754716981132075,2.2498141234536653,0.5386368,12.995770062498512,4.445921337170543,100.0,371.5,3.ギヤサブ・共通部品,22,0.16666666666666674,0.17519379844961236,0.0,0.9603821485836451,0.9565217391304348,0.9545454545454546,1.0476190476190477,0.9565217391304348,0.9130434782608695,0.7968000000000001,2023-51
4332,9161140614     ,2023,52,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0.0,0.0,-0.4545454545454546,,,,,,,,2023-52
4354,9167180618     ,2024,2,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.0,0.0,0.0,,,,,,,,2024-2
4355,9167180618     ,2024,4,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,-0.75,,,,,,,,2024-4
4337,9167180618     ,2023,31,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0.0,0.0,0.5555555555555556,,,,,,,,2023-31
4338,9167180618     ,2023,32,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0.0,0.0,0.0,,,,,,,,2023-32
4339,9167180618     ,2023,34,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0.0,0.0,-0.1428571428571429,,,,,,,,2023-34
4340,9167180618     ,2023,35,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0.0,0.0,0.16666666666666674,,,,,,,,2023-35
4341,9167180618     ,2023,36,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0.0,0.0,0.0,,,,,,,,2023-36
4342,9167180618     ,2023,37,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0.0,0.0,-0.0714285714285714,,,,,,,,2023-37
4343,9167180618     ,2023,38,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0.0,0.0,0.07692307692307687,,,,,,,,2023-38
4344,9167180618     ,2023,39,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0.0,0.0,-0.1428571428571429,,,,,,,,2023-39
4345,9167180618     ,2023,40,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0.0,0.0,0.08333333333333326,,,,,,,,2023-40
4346,9167180618     ,2023,41,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0.0,0.0,0.0,,,,,,,,2023-41
4347,9167180618     ,2023,42,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0.0,0.0,-0.07692307692307687,,,,,,,,2023-42
4348,9167180618     ,2023,43,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0.0,0.0,0.0,,,,,,,,2023-43
4349,9167180618     ,2023,44,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0.0,0.0,0.16666666666666674,,,,,,,,2023-44
4350,9167180618     ,2023,45,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0.0,0.0,-0.0714285714285714,,,,,,,,2023-45
4351,9167180618     ,2023,46,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0.0,0.0,-0.07692307692307687,,,,,,,,2023-46
4352,9167180618     ,2023,47,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0.0,0.0,0.08333333333333326,,,,,,,,2023-47
106,9167180618     ,2023,48,5.0,3.0,3.0,（株）青山製作所,2.244,0.25,1.1549999999999998,1.26,4.67,5.4,1.07,2.4024450366422387,3.0,（株）青山製作所,1.0,6.0,5.76,1000.0,2.0,2.244,0.9049999999999998,0.1050000000000002,3.41,0.7300000000000004,4.245000000000001,0.08,3.9672897196261694,1.7669498928196072,0.25282400000000005,19.77660348701073,6.765680140293143,94.615,369.5,4.TA・カバー・メイン,10,0.0,0.0,-0.23076923076923073,0.89126559714795,1.5,1.0,3.3333333333333335,5.0,1.5,0.37400000000000005,2023-48
228,9167180618     ,2023,49,5.0,12.0,11.0,（株）青山製作所,2.238,0.33,1.25,1.54,4.48,5.21,1.07,2.4024450366422387,3.0,（株）青山製作所,1.0,6.0,5.76,1000.0,9.0,11.196,0.92,0.29000000000000004,2.9400000000000004,0.7299999999999995,3.96,0.08,3.700934579439252,1.6483207480720006,0.252148,19.829623871694398,6.783818692948085,98.915,386.0,4.TA・カバー・メイン,12,0.0,-0.06713780918727941,0.19999999999999996,0.8038585209003216,1.3333333333333333,0.9166666666666666,1.0909090909090908,1.3333333333333333,1.2222222222222223,0.373,2023-49
351,9167180618     ,2023,50,4.0,8.0,11.0,（株）青山製作所,2.2425,0.32,1.26,1.585,4.949999999999998,6.0150000000000015,1.07,2.4024450366422387,3.0,（株）青山製作所,1.0,6.0,5.76,1000.0,10.0,11.214,0.94,0.325,3.365,1.0650000000000013,4.755000000000001,0.08,4.44392523364486,1.9792336255258496,0.252655,15.83186558746116,5.416164543078819,99.77,390.0,4.TA・カバー・メイン,12,-0.19999999999999996,0.2007575757575759,0.0,0.8917424647761726,0.8,1.375,1.0909090909090908,1.2,1.1,0.37375,2023-50
474,9167180618     ,2023,51,4.0,11.0,10.0,（株）青山製作所,2.241,0.32,1.27,3.25,4.23,5.24,1.07,2.4024450366422387,3.0,（株）青山製作所,1.0,6.0,5.76,1000.0,9.0,8.799000000000003,0.95,1.98,0.9800000000000004,1.0099999999999998,3.97,0.08,3.710280373831776,1.6524831742034958,0.252486,15.842462552379146,5.41978982055076,100.0,371.5,4.TA・カバー・メイン,9,0.0,-0.1650893796004207,-0.25,1.0228435049437432,1.2222222222222223,0.9090909090909091,0.9,1.0,1.1111111111111112,0.3735,2023-51
4353,9167180618     ,2023,52,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.0,0.0,-0.33333333333333337,,,,,,,,2023-52
4375,G1144ECB010    ,2024,2,,,,住友電気工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,0.0,0.0,0.0,,,,,,,,2024-2
4376,G1144ECB010    ,2024,4,,,,住友電気工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,0.0,0.0,0.7826086956521738,,,,,,,,2024-4
4358,G1144ECB010    ,2023,31,,,,住友電気工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,0.0,0.0,0.19217081850533813,,,,,,,,2023-31
4359,G1144ECB010    ,2023,32,,,,住友電気工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,0.0,0.0,0.0388059701492538,,,,,,,,2023-32
4360,G1144ECB010    ,2023,34,,,,住友電気工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330,0.0,0.0,-0.051724137931034475,,,,,,,,2023-34
4361,G1144ECB010    ,2023,35,,,,住友電気工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,0.0,0.0,-0.0636363636363636,,,,,,,,2023-35
4362,G1144ECB010    ,2023,36,,,,住友電気工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342,0.0,0.0,0.10679611650485432,,,,,,,,2023-36
4363,G1144ECB010    ,2023,37,,,,住友電気工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330,0.0,0.0,-0.03508771929824561,,,,,,,,2023-37
4364,G1144ECB010    ,2023,38,,,,住友電気工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310,0.0,0.0,-0.06060606060606055,,,,,,,,2023-38
4365,G1144ECB010    ,2023,39,,,,住友電気工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336,0.0,0.0,0.08387096774193559,,,,,,,,2023-39
4366,G1144ECB010    ,2023,40,,,,住友電気工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301,0.0,0.0,-0.10416666666666663,,,,,,,,2023-40
4367,G1144ECB010    ,2023,41,,,,住友電気工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296,0.0,0.0,-0.01661129568106312,,,,,,,,2023-41
4368,G1144ECB010    ,2023,42,,,,住友電気工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287,0.0,0.0,-0.030405405405405372,,,,,,,,2023-42
4369,G1144ECB010    ,2023,43,,,,住友電気工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,0.0,0.0,0.0940766550522647,,,,,,,,2023-43
4370,G1144ECB010    ,2023,44,,,,住友電気工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336,0.0,0.0,0.07006369426751591,,,,,,,,2023-44
4371,G1144ECB010    ,2023,45,,,,住友電気工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313,0.0,0.0,-0.06845238095238093,,,,,,,,2023-45
4372,G1144ECB010    ,2023,46,,,,住友電気工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305,0.0,0.0,-0.025559105431309903,,,,,,,,2023-46
4373,G1144ECB010    ,2023,47,,,,住友電気工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,0.0,0.0,0.09836065573770503,,,,,,,,2023-47
