,品番,年,週番号,在庫数（箱）,入庫数（箱）,出庫数（箱）,仕入先名,日量数（箱数）,発注～印刷LT,発注～検収LT,発注～順立装置入庫LT,発注～順立装置出庫LT,発注～回収LT,基準在庫日数,基準在庫日数（基準在庫枚数込み）,基準在庫枚数,箱種類,納入回数（間隔）,納入回数（回数）,納入回数（遅れ）,収容数,納入かんばん数,合計日量数（箱数）,印刷検収LT,検収入庫LT,入庫出庫LT,出庫回収LT,社内LT（検収～回収LT）,不等ピッチ係数,社内LT/設計値LT,社内LT/設計値LT（基準在庫枚数込み）,設計値MIN,順立装置在庫量/設計値MIN,順立装置在庫量/設計値MAX
475,G1250ECE010    ,2023,48,11.0,8.0,10.0,（株）バルカー,6.85,0.37,3.23,3.43,6.33,6.59,0.88,1.0278014533809583,1.0,（株）バルカー,1.0,2.0,6.2,60,3,6.85,2.86,0.20000000000000018,2.9,0.2599999999999998,3.36,0.24,3.818181818181818,3.269113882790555,2.466,4.4606650446066505,1.7646586989652682
476,G1250ECE010    ,2023,49,11.0,35.0,36.0,（株）バルカー,7.0,0.37,5.05,5.43,6.08,6.5,0.88,1.0278014533809583,1.0,（株）バルカー,1.0,2.0,6.2,60,35,34.93333333333333,4.68,0.3799999999999999,0.6500000000000004,0.41999999999999993,1.4500000000000002,0.24,1.647727272727273,1.4107783125137812,2.52,4.365079365079365,1.7268445839874413
477,G1250ECE010    ,2023,50,11.0,29.0,30.0,（株）バルカー,6.5166666666666675,0.36,5.03,5.42,6.31,6.68,0.88,1.0278014533809583,1.0,（株）バルカー,1.0,2.0,6.2,60,33,32.68333333333334,4.67,0.3899999999999997,0.8899999999999997,0.3700000000000001,1.6499999999999995,0.24,1.8749999999999993,1.605368424584647,2.3460000000000005,4.688832054560954,1.8549225710351025
478,G1250ECE010    ,2023,51,15.0,38.0,31.0,（株）バルカー,6.7,0.09,5.04,5.38,7.6899999999999995,8.05,0.88,1.0278014533809583,1.0,（株）バルカー,1.0,2.0,6.2,60,32,33.81666666666667,4.95,0.33999999999999986,2.3099999999999996,0.3600000000000012,3.0100000000000007,0.24,3.4204545454545463,2.9285811866665394,2.4120000000000004,6.218905472636815,2.460226340823356
479,G9201ECB030    ,2023,48,27.0,42.0,61.0,佐藤工業（株）,42.125,1.06,3.03,3.16,3.99,6.23,0.78,0.8264373820925845,2.0,佐藤工業（株）,1.0,2.0,5.82,8,21,42.125,1.9699999999999998,0.13000000000000034,0.8300000000000001,2.24,3.2000000000000006,0.05,4.102564102564103,3.8720416928593258,14.364625000000002,1.8796174630385405,0.7193597698048735
480,G9201ECB030    ,2023,49,26.0,200.0,202.0,佐藤工業（株）,40.5,1.62,5.015,5.12,5.75,6.0,0.78,0.8264373820925845,2.0,佐藤工業（株）,1.0,2.0,5.82,8,162,163.25,3.3949999999999996,0.10500000000000043,0.6299999999999999,0.25,0.9850000000000003,0.05,1.2628205128205132,1.1918628335832615,13.810500000000003,1.8826255385395168,0.7205110085768521
481,G9201ECB030    ,2023,50,23.0,198.0,202.0,佐藤工業（株）,44.5,1.06,5.02,5.16,5.75,5.95,0.78,0.8264373820925845,2.0,佐藤工業（株）,1.0,2.0,5.82,8,219,222.125,3.9599999999999995,0.14000000000000057,0.5899999999999999,0.20000000000000018,0.9300000000000006,0.05,1.192307692307693,1.1253121169872422,15.174500000000002,1.5157006820653067,0.5800829770867224
482,G9201ECB030    ,2023,51,28.5,205.0,191.0,佐藤工業（株）,43.0,1.05,5.01,5.19,5.99,6.3,0.78,0.8264373820925845,2.0,佐藤工業（株）,1.0,2.0,5.82,8,229,214.125,3.96,0.1800000000000006,0.7999999999999998,0.3099999999999996,1.29,0.05,1.6538461538461537,1.5609168074339155,14.663,1.943667735115597,0.7438728368960928
483,G9201ECE010    ,2023,48,59.0,81.0,75.0,佐藤工業（株）,51.375,1.06,3.03,3.16,6.35,6.47,0.86,0.8994137209015889,2.0,佐藤工業（株）,1.0,2.0,5.82,8,25,51.375,1.9699999999999998,0.13000000000000034,3.1899999999999995,0.1200000000000001,3.44,0.05,4.0,3.824713721902842,17.518875,3.3677961627102193,1.288909642518726
484,G9201ECE010    ,2023,49,57.0,260.0,263.0,佐藤工業（株）,52.5,1.09,5.01,5.11,6.31,6.54,0.86,0.8994137209015889,2.0,佐藤工業（株）,1.0,2.0,5.82,8,208,209.875,3.92,0.10000000000000053,1.1999999999999993,0.23000000000000043,1.5300000000000002,0.05,1.7790697674418607,1.7011081379393458,17.9025,3.183912861332216,1.2185345518678852
485,G9201ECE010    ,2023,50,55.0,223.0,226.0,佐藤工業（株）,48.875,1.06,5.02,5.16,6.36,6.6850000000000005,0.86,0.8994137209015889,2.0,佐藤工業（株）,1.0,2.0,5.82,8,246,245.125,3.9599999999999995,0.14000000000000057,1.2000000000000002,0.3250000000000002,1.665000000000001,0.05,1.936046511627908,1.8512059148163476,16.666375,3.300057751010643,1.262985065201604
486,G9201ECE010    ,2023,51,58.0,226.0,226.0,佐藤工業（株）,50.25,1.05,5.02,5.21,6.34,6.67,0.86,0.8994137209015889,2.0,佐藤工業（株）,1.0,2.0,5.82,8,237,253.625,3.9699999999999998,0.1900000000000004,1.13,0.33000000000000007,1.6500000000000004,0.05,1.9186046511627912,1.8345283840522357,17.135250000000003,3.38483535402168,1.2954308145021245
