,仕入先名,品番,検収日,納入便,納入回数（間隔）,納入回数（回数）,納入回数（遅れ）,かんばん数,最大日量数（箱数）,日量数（箱数）2,ユニークな納入便の数,不等ピッチ係数,日在庫数（箱）,合計入庫数（箱）,合計出庫数（箱）,不等ピッチ在庫,最大便Ave,便Ave+不等ピッチ在庫,差分,設計値MIN,設計値MAX,在庫数/設計値MAX
8183,,354210LC040    ,5,,,,,,,,,,6.0,2.0,2.0,,,,,,,
8184,,354210LC040    ,6,,,,,,,,,,6.0,2.0,2.0,,,,,,,
8185,,354210LC040    ,7,,,,,,,,,,5.958333333333333,2.0,3.0,,,,,,,
8186,,354210LC040    ,8,,,,,,,,,,5.916666666666667,2.0,1.0,,,,,,,
8187,,354210LC040    ,9,,,,,,,,,,6.0,1.0,1.0,,,,,,,
8188,,354210LC040    ,10,,,,,,,,,,6.0,0.0,0.0,,,,,,,
8189,,354210LC040    ,11,,,,,,,,,,6.0,1.0,1.0,,,,,,,
8190,,354210LC040    ,12,,,,,,,,,,6.416666666666667,2.0,3.0,,,,,,,
8191,,354210LC040    ,13,,,,,,,,,,6.75,3.0,2.0,,,,,,,
8192,,354210LC040    ,14,,,,,,,,,,7.083333333333333,2.0,2.0,,,,,,,
8193,,354210LC040    ,15,,,,,,,,,,6.894736842105263,2.0,1.0,,,,,,,
8194,,354210LC040    ,18,,,,,,,,,,7.071428571428571,1.0,1.0,,,,,,,
8195,,354210LC040    ,19,,,,,,,,,,7.125,2.0,3.0,,,,,,,
8196,,354210LC040    ,20,,,,,,,,,,6.583333333333333,3.0,2.0,,,,,,,
8197,,354210LC040    ,21,,,,,,,,,,5.958333333333333,1.0,2.0,,,,,,,
8198,,354210LC040    ,22,,,,,,,,,,5.083333333333333,1.0,2.0,,,,,,,
8199,,354210LC040    ,23,,,,,,,,,,5.833333333333333,2.0,1.0,,,,,,,
8200,,354260LC010    ,1,,,,,,,,,,79.66666666666667,46.0,48.0,,,,,,,
8201,,354260LC010    ,2,,,,,,,,,,72.91666666666667,0.0,21.0,,,,,,,
8202,,354260LC010    ,3,,,,,,,,,,70.0,0.0,0.0,,,,,,,
8203,,354260LC010    ,4,,,,,,,,,,59.0,0.0,27.0,,,,,,,
8204,,354260LC010    ,5,,,,,,,,,,74.16666666666667,92.0,48.0,,,,,,,
8205,,354260LC010    ,6,,,,,,,,,,69.0,32.0,44.0,,,,,,,
8206,,354260LC010    ,7,,,,,,,,,,59.458333333333336,50.0,46.0,,,,,,,
8207,,354260LC010    ,8,,,,,,,,,,64.5,48.0,48.0,,,,,,,
8208,,354260LC010    ,9,,,,,,,,,,61.0,0.0,22.0,,,,,,,
8209,,354260LC010    ,10,,,,,,,,,,58.0,0.0,0.0,,,,,,,
8210,,354260LC010    ,11,,,,,,,,,,65.70833333333333,44.0,21.0,,,,,,,
8211,,354260LC010    ,12,,,,,,,,,,67.08333333333333,48.0,47.0,,,,,,,
8212,,354260LC010    ,13,,,,,,,,,,53.666666666666664,0.0,44.0,,,,,,,
8213,,354260LC010    ,14,,,,,,,,,,68.16666666666667,89.0,47.0,,,,,,,
8214,,354260LC010    ,15,,,,,,,,,,61.578947368421055,48.0,46.0,,,,,,,
8215,,354260LC010    ,18,,,,,,,,,,61.92857142857143,46.0,27.0,,,,,,,
8216,,354260LC010    ,19,,,,,,,,,,62.5,48.0,51.0,,,,,,,
8217,,354260LC010    ,20,,,,,,,,,,42.25,2.0,49.0,,,,,,,
8218,,354260LC010    ,21,,,,,,,,,,55.25,94.0,51.0,,,,,,,
8219,,354260LC010    ,22,,,,,,,,,,54.208333333333336,51.0,52.0,,,,,,,
8220,,354260LC010    ,23,,,,,,,,,,50.833333333333336,0.0,20.0,,,,,,,
8221,,354320LC040    ,1,,,,,,,,,,8.875,3.0,4.0,,,,,,,
8222,,354320LC040    ,2,,,,,,,,,,9.125,2.0,2.0,,,,,,,
8223,,354320LC040    ,3,,,,,,,,,,9.0,0.0,0.0,,,,,,,
8224,,354320LC040    ,4,,,,,,,,,,8.833333333333334,2.0,2.0,,,,,,,
8225,,354320LC040    ,5,,,,,,,,,,9.041666666666666,5.0,4.0,,,,,,,
8226,,354320LC040    ,6,,,,,,,,,,9.25,5.0,5.0,,,,,,,
8227,,354320LC040    ,7,,,,,,,,,,8.541666666666666,4.0,4.0,,,,,,,
8228,,354320LC040    ,8,,,,,,,,,,8.875,5.0,4.0,,,,,,,
8229,,354320LC040    ,9,,,,,,,,,,9.291666666666666,0.0,2.0,,,,,,,
8230,,354320LC040    ,10,,,,,,,,,,9.0,0.0,0.0,,,,,,,
8231,,354320LC040    ,11,,,,,,,,,,8.333333333333334,3.0,2.0,,,,,,,
8232,,354320LC040    ,12,,,,,,,,,,7.708333333333333,5.0,4.0,,,,,,,
8233,,354320LC040    ,13,,,,,,,,,,8.916666666666666,4.0,4.0,,,,,,,
8234,,354320LC040    ,14,,,,,,,,,,8.458333333333334,2.0,4.0,,,,,,,
8235,,354320LC040    ,15,,,,,,,,,,8.526315789473685,5.0,5.0,,,,,,,
8236,,354320LC040    ,18,,,,,,,,,,10.142857142857142,5.0,2.0,,,,,,,
8237,,354320LC040    ,19,,,,,,,,,,11.458333333333334,6.0,5.0,,,,,,,
8238,,354320LC040    ,20,,,,,,,,,,11.333333333333334,3.0,4.0,,,,,,,
8239,,354320LC040    ,21,,,,,,,,,,11.625,7.0,5.0,,,,,,,
8240,,354320LC040    ,22,,,,,,,,,,10.833333333333334,4.0,5.0,,,,,,,
8241,,354320LC040    ,23,,,,,,,,,,11.083333333333334,0.0,1.0,,,,,,,
8242,,35441ECB010    ,2,,,,,,,,,,25.375,16.0,7.0,,,,,,,
8243,,35441ECB010    ,3,,,,,,,,,,25.0,0.0,0.0,,,,,,,
8244,,35441ECB010    ,4,,,,,,,,,,22.208333333333332,16.0,9.0,,,,,,,
8245,,35441ECB010    ,9,,,,,,,,,,20.583333333333332,14.0,7.0,,,,,,,
8246,,35441ECB010    ,10,,,,,,,,,,20.0,0.0,0.0,,,,,,,
8247,,35441ECB010    ,23,,,,,,,,,,28.333333333333332,16.0,1.0,,,,,,,
8248,,35441TFA010    ,2,,,,,,,,,,6.166666666666667,3.0,2.0,,,,,,,
8249,,35441TFA010    ,3,,,,,,,,,,6.0,0.0,0.0,,,,,,,
8250,,35441TFA010    ,4,,,,,,,,,,5.416666666666667,3.0,2.0,,,,,,,
8251,,35441TFA010    ,9,,,,,,,,,,6.041666666666667,4.0,1.0,,,,,,,
8252,,35441TFA010    ,10,,,,,,,,,,6.0,0.0,0.0,,,,,,,
8253,,35441TFA010    ,23,,,,,,,,,,6.875,3.0,1.0,,,,,,,
8254,,354710LC010    ,1,,,,,,,,,,18.416666666666668,10.0,9.0,,,,,,,
8255,,354710LC010    ,2,,,,,,,,,,17.041666666666668,0.0,5.0,,,,,,,
8256,,354710LC010    ,3,,,,,,,,,,16.0,0.0,0.0,,,,,,,
8257,,354710LC010    ,4,,,,,,,,,,16.958333333333332,9.0,4.0,,,,,,,
8258,,354710LC010    ,5,,,,,,,,,,18.583333333333332,9.0,9.0,,,,,,,
8259,,354710LC010    ,6,,,,,,,,,,16.916666666666668,7.0,10.0,,,,,,,
8260,,354710LC010    ,7,,,,,,,,,,16.458333333333332,10.0,10.0,,,,,,,
8261,,354710LC010    ,8,,,,,,,,,,15.791666666666666,9.0,8.0,,,,,,,
8262,,354710LC010    ,9,,,,,,,,,,15.458333333333334,0.0,4.0,,,,,,,
8263,,354710LC010    ,10,,,,,,,,,,15.0,0.0,0.0,,,,,,,
8264,,354710LC010    ,11,,,,,,,,,,15.708333333333334,9.0,5.0,,,,,,,
8265,,354710LC010    ,12,,,,,,,,,,17.375,10.0,9.0,,,,,,,
8266,,354710LC010    ,13,,,,,,,,,,15.75,9.0,10.0,,,,,,,
8267,,354710LC010    ,14,,,,,,,,,,17.0,8.0,8.0,,,,,,,
8268,,354710LC010    ,15,,,,,,,,,,13.894736842105264,10.0,11.0,,,,,,,
8269,,354710LC010    ,18,,,,,,,,,,14.214285714285714,8.0,4.0,,,,,,,
8270,,354710LC010    ,19,,,,,,,,,,14.041666666666666,10.0,10.0,,,,,,,
8271,,354710LC010    ,20,,,,,,,,,,13.833333333333334,9.0,10.0,,,,,,,
8272,,354710LC010    ,21,,,,,,,,,,13.583333333333334,10.0,11.0,,,,,,,
8273,,354710LC010    ,22,,,,,,,,,,12.5,10.0,9.0,,,,,,,
8274,,354710LC010    ,23,,,,,,,,,,12.583333333333334,0.0,4.0,,,,,,,
8275,,354820LC010    ,1,,,,,,,,,,6.0,1.0,1.0,,,,,,,
8276,,354820LC010    ,2,,,,,,,,,,6.0,0.0,0.0,,,,,,,
8277,,354820LC010    ,3,,,,,,,,,,6.0,0.0,0.0,,,,,,,
8278,,354820LC010    ,4,,,,,,,,,,6.041666666666667,1.0,1.0,,,,,,,
8279,,354820LC010    ,5,,,,,,,,,,6.25,1.0,0.0,,,,,,,
8280,,354820LC010    ,6,,,,,,,,,,6.041666666666667,0.0,1.0,,,,,,,
8281,,354820LC010    ,7,,,,,,,,,,5.666666666666667,1.0,1.0,,,,,,,
8282,,354820LC010    ,8,,,,,,,,,,5.833333333333333,1.0,1.0,,,,,,,
8283,,354820LC010    ,9,,,,,,,,,,6.0,0.0,0.0,,,,,,,
8284,,354820LC010    ,10,,,,,,,,,,6.0,0.0,0.0,,,,,,,
8285,,354820LC010    ,11,,,,,,,,,,5.75,1.0,1.0,,,,,,,
8286,,354820LC010    ,12,,,,,,,,,,5.958333333333333,1.0,1.0,,,,,,,
8287,,354820LC010    ,13,,,,,,,,,,6.25,1.0,0.0,,,,,,,
8288,,354820LC010    ,14,,,,,,,,,,6.0,0.0,1.0,,,,,,,
8289,,354820LC010    ,15,,,,,,,,,,5.315789473684211,1.0,1.0,,,,,,,
8290,,354820LC010    ,18,,,,,,,,,,5.571428571428571,1.0,0.0,,,,,,,
8291,,354820LC010    ,19,,,,,,,,,,5.75,1.0,1.0,,,,,,,
8292,,354820LC010    ,20,,,,,,,,,,5.791666666666667,1.0,1.0,,,,,,,
8293,,354820LC010    ,21,,,,,,,,,,5.958333333333333,1.0,1.0,,,,,,,
8294,,354820LC010    ,22,,,,,,,,,,5.958333333333333,1.0,1.0,,,,,,,
8295,,354820LC010    ,23,,,,,,,,,,6.0,0.0,0.0,,,,,,,
8296,,3548255A010    ,2,,,,,,,,,,2.125,0.0,1.0,,,,,,,
8297,,3548255A010    ,3,,,,,,,,,,2.0,0.0,0.0,,,,,,,
8298,,3548255A010    ,5,,,,,,,,,,1.75,1.0,1.0,,,,,,,
8299,,3548255A010    ,9,,,,,,,,,,1.0833333333333333,0.0,1.0,,,,,,,
8300,,3548255A010    ,10,,,,,,,,,,1.0,0.0,0.0,,,,,,,
8301,,3548255A010    ,23,,,,,,,,,,3.0,0.0,0.0,,,,,,,
8302,,35482TFA010    ,1,,,,,,,,,,1.0833333333333333,0.0,1.0,,,,,,,
8303,,35482TFA010    ,2,,,,,,,,,,1.0,0.0,0.0,,,,,,,
8304,,35482TFA010    ,3,,,,,,,,,,1.0,0.0,0.0,,,,,,,
8305,,35482TFA010    ,5,,,,,,,,,,2.0,0.0,0.0,,,,,,,
8306,,35482TFA010    ,6,,,,,,,,,,1.0833333333333333,0.0,1.0,,,,,,,
8307,,35482TFA010    ,7,,,,,,,,,,1.0,0.0,0.0,,,,,,,
8308,,35482TFA010    ,9,,,,,,,,,,1.2083333333333333,0.0,1.0,,,,,,,
8309,,35482TFA010    ,10,,,,,,,,,,1.0,0.0,0.0,,,,,,,
8310,,35482TFA010    ,11,,,,,,,,,,1.0,0.0,0.0,,,,,,,
8311,,35482TFA010    ,13,,,,,,,,,,2.0,0.0,0.0,,,,,,,
8312,,35482TFA010    ,14,,,,,,,,,,1.0416666666666667,0.0,1.0,,,,,,,
8313,,35482TFA010    ,18,,,,,,,,,,1.5,0.0,1.0,,,,,,,
8314,,35482TFA010    ,20,,,,,,,,,,2.0,0.0,0.0,,,,,,,
8315,,35482TFA010    ,21,,,,,,,,,,1.625,0.0,1.0,,,,,,,
8316,,35482TFA010    ,23,,,,,,,,,,2.0,0.0,0.0,,,,,,,
8317,,35501ECB010    ,2,,,,,,,,,,6.291666666666667,0.0,2.0,,,,,,,
8318,,35501ECB010    ,3,,,,,,,,,,6.0,0.0,0.0,,,,,,,
8319,,35501ECB010    ,4,,,,,,,,,,5.041666666666667,0.0,3.0,,,,,,,
8320,,35501ECB010    ,9,,,,,,,,,,6.208333333333333,0.0,1.0,,,,,,,
8321,,35501ECB010    ,10,,,,,,,,,,6.0,0.0,0.0,,,,,,,
8322,,35501ECB010    ,23,,,,,,,,,,7.0,0.0,1.0,,,,,,,
8323,,35505ECB010    ,2,,,,,,,,,,8.75,8.0,7.0,,,,,,,
8324,,35505ECB010    ,3,,,,,,,,,,9.0,0.0,0.0,,,,,,,
8325,,35505ECB010    ,4,,,,,,,,,,9.458333333333334,6.0,7.0,,,,,,,
8326,,35505ECB010    ,9,,,,,,,,,,11.458333333333334,7.0,7.0,,,,,,,
8327,,35505ECB010    ,10,,,,,,,,,,11.0,0.0,0.0,,,,,,,
8328,,35505ECB010    ,23,,,,,,,,,,13.0,0.0,1.0,,,,,,,
8329,,35556ECB010    ,3,,,,,,,,,,4.0,0.0,0.0,,,,,,,
8330,,35556ECB010    ,10,,,,,,,,,,4.0,0.0,0.0,,,,,,,
8331,,35557ECB010    ,3,,,,,,,,,,13.0,0.0,0.0,,,,,,,
8332,,35557ECB010    ,4,,,,,,,,,,10.708333333333334,0.0,4.0,,,,,,,
8333,,35557ECB010    ,10,,,,,,,,,,10.0,0.0,0.0,,,,,,,
8334,,35580ECB011    ,3,,,,,,,,,,59.0,0.0,0.0,,,,,,,
8335,,35580ECB011    ,4,,,,,,,,,,65.625,31.0,29.0,,,,,,,
8336,,35580ECB011    ,10,,,,,,,,,,99.0,0.0,0.0,,,,,,,
8337,,35595ECB010    ,2,,,,,,,,,,5.708333333333333,0.0,4.0,,,,,,,
8338,,35595ECB010    ,3,,,,,,,,,,5.0,0.0,0.0,,,,,,,
8339,,35595ECB010    ,5,,,,,,,,,,5.75,8.0,9.0,,,,,,,
8340,,35595ECB010    ,9,,,,,,,,,,6.625,0.0,4.0,,,,,,,
8341,,35595ECB010    ,10,,,,,,,,,,6.0,0.0,0.0,,,,,,,
8342,,35595ECB010    ,23,,,,,,,,,,13.0,0.0,0.0,,,,,,,
8343,,3559850A010    ,2,,,,,,,,,,4.208333333333333,0.0,1.0,,,,,,,
8344,,3559850A010    ,3,,,,,,,,,,4.0,0.0,0.0,,,,,,,
8345,,3559850A010    ,9,,,,,,,,,,4.083333333333333,2.0,1.0,,,,,,,
8346,,3559850A010    ,10,,,,,,,,,,4.0,0.0,0.0,,,,,,,
8347,,3559850A010    ,23,,,,,,,,,,6.0,2.0,0.0,,,,,,,
8348,,356030LC020    ,1,,,,,,,,,,7.083333333333333,6.0,6.0,,,,,,,
8349,,356030LC020    ,2,,,,,,,,,,7.833333333333333,3.0,3.0,,,,,,,
8350,,356030LC020    ,3,,,,,,,,,,8.0,0.0,0.0,,,,,,,
8351,,356030LC020    ,4,,,,,,,,,,6.958333333333333,3.0,5.0,,,,,,,
8352,,356030LC020    ,5,,,,,,,,,,6.375,6.0,6.0,,,,,,,
8353,,356030LC020    ,6,,,,,,,,,,7.125,9.0,6.0,,,,,,,
8354,,356030LC020    ,7,,,,,,,,,,7.541666666666667,7.0,7.0,,,,,,,
8355,,356030LC020    ,8,,,,,,,,,,7.208333333333333,6.0,6.0,,,,,,,
8356,,356030LC020    ,9,,,,,,,,,,7.791666666666667,2.0,3.0,,,,,,,
8357,,356030LC020    ,10,,,,,,,,,,8.0,0.0,0.0,,,,,,,
8358,,356030LC020    ,11,,,,,,,,,,7.625,5.0,4.0,,,,,,,
8359,,356030LC020    ,12,,,,,,,,,,8.0,7.0,7.0,,,,,,,
8360,,356030LC020    ,13,,,,,,,,,,7.75,6.0,6.0,,,,,,,
8361,,356030LC020    ,14,,,,,,,,,,7.916666666666667,6.0,6.0,,,,,,,
8362,,356030LC020    ,15,,,,,,,,,,7.421052631578948,5.0,6.0,,,,,,,
8363,,356030LC020    ,18,,,,,,,,,,8.357142857142858,6.0,3.0,,,,,,,
8364,,356030LC020    ,19,,,,,,,,,,8.25,6.0,8.0,,,,,,,
8365,,356030LC020    ,20,,,,,,,,,,7.833333333333333,8.0,7.0,,,,,,,
8366,,356030LC020    ,21,,,,,,,,,,8.833333333333334,8.0,6.0,,,,,,,
8367,,356030LC020    ,22,,,,,,,,,,8.916666666666666,7.0,8.0,,,,,,,
8368,,356030LC020    ,23,,,,,,,,,,8.833333333333334,2.0,3.0,,,,,,,
8369,,356170LC060    ,1,,,,,,,,,,6.458333333333333,1.0,2.0,,,,,,,
8370,,356170LC060    ,2,,,,,,,,,,6.833333333333333,2.0,1.0,,,,,,,
8371,,356170LC060    ,3,,,,,,,,,,7.0,0.0,0.0,,,,,,,
8372,,356170LC060    ,4,,,,,,,,,,7.583333333333333,3.0,2.0,,,,,,,
8373,,356170LC060    ,5,,,,,,,,,,7.708333333333333,2.0,2.0,,,,,,,
8374,,356170LC060    ,6,,,,,,,,,,7.291666666666667,1.0,2.0,,,,,,,
8375,,356170LC060    ,7,,,,,,,,,,6.666666666666667,2.0,2.0,,,,,,,
8376,,356170LC060    ,8,,,,,,,,,,6.958333333333333,3.0,2.0,,,,,,,
8377,,356170LC060    ,9,,,,,,,,,,7.083333333333333,0.0,1.0,,,,,,,
8378,,356170LC060    ,10,,,,,,,,,,7.0,0.0,0.0,,,,,,,
8379,,356170LC060    ,11,,,,,,,,,,6.458333333333333,1.0,1.0,,,,,,,
8380,,356170LC060    ,12,,,,,,,,,,5.583333333333333,2.0,2.0,,,,,,,
8381,,356170LC060    ,13,,,,,,,,,,5.833333333333333,2.0,2.0,,,,,,,
8382,,356170LC060    ,14,,,,,,,,,,5.166666666666667,0.0,3.0,,,,,,,
8383,,356170LC060    ,15,,,,,,,,,,5.2105263157894735,2.0,2.0,,,,,,,
8384,,356170LC060    ,18,,,,,,,,,,7.0,1.0,1.0,,,,,,,
8385,,356170LC060    ,19,,,,,,,,,,6.833333333333333,3.0,2.0,,,,,,,
8386,,356170LC060    ,20,,,,,,,,,,6.833333333333333,1.0,2.0,,,,,,,
8387,,356170LC060    ,21,,,,,,,,,,6.166666666666667,3.0,3.0,,,,,,,
8388,,356170LC060    ,22,,,,,,,,,,6.541666666666667,2.0,2.0,,,,,,,
8389,,356170LC060    ,23,,,,,,,,,,6.166666666666667,0.0,1.0,,,,,,,
8390,,356340LC020    ,1,,,,,,,,,,15.916666666666666,0.0,11.0,,,,,,,
8391,,356340LC020    ,2,,,,,,,,,,18.125,12.0,6.0,,,,,,,
8392,,356340LC020    ,3,,,,,,,,,,18.0,0.0,0.0,,,,,,,
8393,,356340LC020    ,4,,,,,,,,,,14.708333333333334,0.0,8.0,,,,,,,
8394,,356340LC020    ,5,,,,,,,,,,13.958333333333334,11.0,11.0,,,,,,,
8395,,356340LC020    ,6,,,,,,,,,,13.75,12.0,11.0,,,,,,,
8396,,356340LC020    ,7,,,,,,,,,,11.833333333333334,9.0,13.0,,,,,,,
8397,,356340LC020    ,8,,,,,,,,,,11.625,12.0,10.0,,,,,,,
8398,,356340LC020    ,9,,,,,,,,,,16.083333333333332,13.0,6.0,,,,,,,
8399,,356340LC020    ,10,,,,,,,,,,16.0,0.0,0.0,,,,,,,
8400,,356340LC020    ,11,,,,,,,,,,13.0,0.0,5.0,,,,,,,
8401,,356340LC020    ,12,,,,,,,,,,12.958333333333334,11.0,14.0,,,,,,,
8402,,356340LC020    ,13,,,,,,,,,,11.875,12.0,11.0,,,,,,,
8403,,356340LC020    ,14,,,,,,,,,,13.458333333333334,13.0,11.0,,,,,,,
8404,,356340LC020    ,15,,,,,,,,,,12.473684210526315,10.0,11.0,,,,,,,
8405,,356340LC020    ,18,,,,,,,,,,11.714285714285714,0.0,6.0,,,,,,,
8406,,356340LC020    ,19,,,,,,,,,,14.583333333333334,13.0,13.0,,,,,,,
8407,,356340LC020    ,20,,,,,,,,,,16.833333333333332,15.0,14.0,,,,,,,
8408,,356340LC020    ,21,,,,,,,,,,14.583333333333334,11.0,11.0,,,,,,,
8409,,356340LC020    ,22,,,,,,,,,,14.75,26.0,14.0,,,,,,,
8410,,356340LC020    ,23,,,,,,,,,,18.541666666666668,0.0,5.0,,,,,,,
8411,,356340LC030    ,1,,,,,,,,,,4.0,0.0,3.0,,,,,,,
8412,,356340LC030    ,2,,,,,,,,,,4.083333333333333,3.0,2.0,,,,,,,
8413,,356340LC030    ,3,,,,,,,,,,4.0,0.0,0.0,,,,,,,
8414,,356340LC030    ,4,,,,,,,,,,3.2916666666666665,0.0,2.0,,,,,,,
8415,,356340LC030    ,5,,,,,,,,,,3.625,3.0,2.0,,,,,,,
8416,,356340LC030    ,6,,,,,,,,,,3.625,3.0,3.0,,,,,,,
8417,,356340LC030    ,7,,,,,,,,,,4.958333333333333,4.0,3.0,,,,,,,
8418,,356340LC030    ,8,,,,,,,,,,4.541666666666667,3.0,3.0,,,,,,,
8419,,356340LC030    ,9,,,,,,,,,,5.083333333333333,3.0,2.0,,,,,,,
8420,,356340LC030    ,10,,,,,,,,,,5.0,0.0,0.0,,,,,,,
8421,,356340LC030    ,11,,,,,,,,,,4.583333333333333,0.0,1.0,,,,,,,
8422,,356340LC030    ,12,,,,,,,,,,4.041666666666667,2.0,3.0,,,,,,,
8423,,356340LC030    ,13,,,,,,,,,,4.0,3.0,3.0,,,,,,,
8424,,356340LC030    ,14,,,,,,,,,,4.833333333333333,4.0,3.0,,,,,,,
8425,,356340LC030    ,15,,,,,,,,,,4.052631578947368,2.0,3.0,,,,,,,
8426,,356340LC030    ,18,,,,,,,,,,4.428571428571429,0.0,1.0,,,,,,,
8427,,356340LC030    ,19,,,,,,,,,,4.875,3.0,3.0,,,,,,,
8428,,356340LC030    ,20,,,,,,,,,,4.583333333333333,3.0,4.0,,,,,,,
8429,,356340LC030    ,21,,,,,,,,,,4.083333333333333,3.0,3.0,,,,,,,
8430,,356340LC030    ,22,,,,,,,,,,4.208333333333333,7.0,3.0,,,,,,,
8431,,356340LC030    ,23,,,,,,,,,,6.041666666666667,0.0,1.0,,,,,,,
8432,,356680LC020    ,1,,,,,,,,,,25.75,13.0,14.0,,,,,,,
8433,,356680LC020    ,2,,,,,,,,,,23.875,0.0,6.0,,,,,,,
8434,,356680LC020    ,3,,,,,,,,,,23.0,0.0,0.0,,,,,,,
8435,,356680LC020    ,4,,,,,,,,,,24.916666666666668,13.0,7.0,,,,,,,
8436,,356680LC020    ,5,,,,,,,,,,25.041666666666668,12.0,14.0,,,,,,,
8437,,356680LC020    ,6,,,,,,,,,,23.541666666666668,9.0,13.0,,,,,,,
8438,,356680LC020    ,7,,,,,,,,,,20.5,14.0,13.0,,,,,,,
8439,,356680LC020    ,8,,,,,,,,,,21.208333333333332,14.0,14.0,,,,,,,
8440,,356680LC020    ,9,,,,,,,,,,19.875,0.0,6.0,,,,,,,
8441,,356680LC020    ,10,,,,,,,,,,19.0,0.0,0.0,,,,,,,
8442,,356680LC020    ,11,,,,,,,,,,20.75,12.0,6.0,,,,,,,
8443,,356680LC020    ,12,,,,,,,,,,21.5,14.0,13.0,,,,,,,
8444,,356680LC020    ,13,,,,,,,,,,20.791666666666668,13.0,13.0,,,,,,,
8445,,356680LC020    ,14,,,,,,,,,,21.875,12.0,13.0,,,,,,,
8446,,356680LC020    ,15,,,,,,,,,,19.05263157894737,13.0,13.0,,,,,,,
8447,,356680LC020    ,18,,,,,,,,,,19.5,13.0,7.0,,,,,,,
8448,,356680LC020    ,19,,,,,,,,,,19.75,13.0,15.0,,,,,,,
8449,,356680LC020    ,20,,,,,,,,,,17.875,13.0,13.0,,,,,,,
8450,,356680LC020    ,21,,,,,,,,,,17.166666666666668,15.0,15.0,,,,,,,
8451,,356680LC020    ,22,,,,,,,,,,17.333333333333332,14.0,14.0,,,,,,,
8452,,356680LC020    ,23,,,,,,,,,,16.875,0.0,6.0,,,,,,,
8453,,356790LC030    ,1,,,,,,,,,,3.0,0.0,0.0,,,,,,,
8454,,356790LC030    ,2,,,,,,,,,,,0.0,0.0,,,,,,,
8455,,356790LC030    ,3,,,,,,,,,,,0.0,0.0,,,,,,,
8456,,356790LC030    ,4,,,,,,,,,,,0.0,0.0,,,,,,,
8457,,356790LC030    ,5,,,,,,,,,,,0.0,0.0,,,,,,,
8458,,356790LC030    ,6,,,,,,,,,,,0.0,0.0,,,,,,,
8459,,356790LC030    ,7,,,,,,,,,,,0.0,0.0,,,,,,,
8460,,356790LC030    ,8,,,,,,,,,,1.0,1.0,0.0,,,,,,,
8461,,356790LC030    ,9,,,,,,,,,,1.0,0.0,0.0,,,,,,,
8462,,356790LC030    ,10,,,,,,,,,,1.0,0.0,0.0,,,,,,,
8463,,356790LC030    ,11,,,,,,,,,,1.0,0.0,0.0,,,,,,,
8464,,356790LC030    ,12,,,,,,,,,,1.0,0.0,0.0,,,,,,,
8465,,356790LC030    ,13,,,,,,,,,,1.0,0.0,0.0,,,,,,,
8466,,356790LC030    ,14,,,,,,,,,,1.0,0.0,0.0,,,,,,,
8467,,356790LC030    ,15,,,,,,,,,,1.0,0.0,2.0,,,,,,,
8468,,356790LC030    ,18,,,,,,,,,,1.0,0.0,2.0,,,,,,,
8469,,356790LC030    ,19,,,,,,,,,,1.4166666666666667,1.0,6.0,,,,,,,
8470,,356790LC030    ,20,,,,,,,,,,3.1666666666666665,2.0,5.0,,,,,,,
8471,,356790LC030    ,21,,,,,,,,,,5.708333333333333,3.0,2.0,,,,,,,
8472,,356790LC030    ,22,,,,,,,,,,12.208333333333334,9.0,5.0,,,,,,,
8473,,356790LC030    ,23,,,,,,,,,,16.708333333333332,1.0,1.0,,,,,,,
8474,,356790LC040    ,1,,,,,,,,,,23.375,1.0,10.0,,,,,,,
8475,,356790LC040    ,2,,,,,,,,,,16.625,0.0,4.0,,,,,,,
8476,,356790LC040    ,3,,,,,,,,,,16.0,0.0,0.0,,,,,,,
8477,,356790LC040    ,4,,,,,,,,,,14.333333333333334,1.0,5.0,,,,,,,
8478,,356790LC040    ,5,,,,,,,,,,11.0,7.0,9.0,,,,,,,
8479,,356790LC040    ,6,,,,,,,,,,12.375,11.0,6.0,,,,,,,
8480,,356790LC040    ,7,,,,,,,,,,16.875,7.0,4.0,,,,,,,
8481,,356790LC040    ,8,,,,,,,,,,17.833333333333332,10.0,9.0,,,,,,,
8482,,356790LC040    ,9,,,,,,,,,,16.958333333333332,2.0,4.0,,,,,,,
8483,,356790LC040    ,10,,,,,,,,,,17.0,0.0,0.0,,,,,,,
8484,,356790LC040    ,11,,,,,,,,,,16.0,3.0,4.0,,,,,,,
8485,,356790LC040    ,12,,,,,,,,,,15.0,7.0,5.0,,,,,,,
8486,,356790LC040    ,13,,,,,,,,,,17.375,8.0,5.0,,,,,,,
8487,,356790LC040    ,14,,,,,,,,,,21.791666666666668,5.0,6.0,,,,,,,
8488,,356790LC040    ,15,,,,,,,,,,20.42105263157895,6.0,6.0,,,,,,,
8489,,356790LC040    ,18,,,,,,,,,,10.857142857142858,1.0,5.0,,,,,,,
8490,,356790LC040    ,19,,,,,,,,,,9.125,8.0,9.0,,,,,,,
8491,,356790LC040    ,20,,,,,,,,,,7.0,8.0,11.0,,,,,,,
8492,,356790LC040    ,21,,,,,,,,,,7.375,13.0,9.0,,,,,,,
8493,,356790LC040    ,22,,,,,,,,,,4.041666666666667,9.0,15.0,,,,,,,
8494,,356790LC040    ,23,,,,,,,,,,3.3333333333333335,6.0,6.0,,,,,,,
