,品番,年月日,年,月,週番号,日,曜日_番号,曜日_名前,手配）品名,手配）仕入先名,手配）手配区分,手配）仕入先発送場所名,手配）受入場所,手配）受入場所名,納入回数（間隔）,納入回数（回数）,納入回数（遅れ）,箱重量,箱種類,基準在庫日数,基準在庫枚数,収容数,日量数,日量計算数,日量数（箱数）,日量計算数（箱数）,月平均日量数,月平均日量数（箱数）,基準在庫枚数（日数）,基準在庫日数（基準在庫枚数込み）,印刷～検収LT,検収～入庫LT,入庫～出庫LT,出庫～回収LT,社内LT（検収～回収LT）,納入かんばん数,回収かんばん数,仕入先名,実績納入回数,在庫数（箱）_1日の平均値,入庫数（箱）_1日の合計値,出庫数（箱）_1日の合計値,時間稼働率,加工数,発送場所名,不等ピッチ係数【日】,使用工程
4768,9056451A067,2023-12-29,2023,12,52,29,4,金曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,
4769,9056451A067,2023-12-30,2023,12,52,30,5,土曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,
4770,9056451A068,2023-12-01,2023,12,48,1,4,金曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,94.61500000000001,369.5,,,
4771,9056451A068,2023-12-02,2023,12,48,2,5,土曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,
4772,9056451A068,2023-12-03,2023,12,48,3,6,日曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,
4773,9056451A068,2023-12-04,2023,12,49,4,0,月曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,96.84,378.5,,,
4774,9056451A068,2023-12-05,2023,12,49,5,1,火曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,99.01,386.0,,,
4775,9056451A068,2023-12-06,2023,12,49,6,2,水曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,99.455,388.5,,,
4776,9056451A068,2023-12-07,2023,12,49,7,3,木曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,43.725,130.0,,,
4777,9056451A068,2023-12-08,2023,12,49,8,4,金曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,99.77000000000001,390.0,,,
4778,9056451A068,2023-12-09,2023,12,49,9,5,土曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,
4779,9056451A068,2023-12-10,2023,12,49,10,6,日曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,
4780,9056451A068,2023-12-11,2023,12,50,11,0,月曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,99.22,388.0,,,
4781,9056451A068,2023-12-12,2023,12,50,12,1,火曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,99.85,390.0,,,
4782,9056451A068,2023-12-13,2023,12,50,13,2,水曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,99.92,361.5,,,
4783,9056451A068,2023-12-14,2023,12,50,14,3,木曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,99.60499999999999,389.0,,,
4784,9056451A068,2023-12-15,2023,12,50,15,4,金曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,99.85,390.0,,,
4785,9056451A068,2023-12-16,2023,12,50,16,5,土曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,
4786,9056451A068,2023-12-17,2023,12,50,17,6,日曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,
4787,9056451A068,2023-12-18,2023,12,51,18,0,月曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,100.0,364.5,,,
4788,9056451A068,2023-12-19,2023,12,51,19,1,火曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,100.0,390.0,,,
4789,9056451A068,2023-12-20,2023,12,51,20,2,水曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,100.0,362.5,,,
4790,9056451A068,2023-12-21,2023,12,51,21,3,木曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,100.0,327.5,,,
4791,9056451A068,2023-12-22,2023,12,51,22,4,金曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,100.0,230.5,,,
4792,9056451A068,2023-12-23,2023,12,51,23,5,土曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,
4793,9056451A068,2023-12-24,2023,12,51,24,6,日曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,
4794,9056451A068,2023-12-25,2023,12,52,25,0,月曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,100.0,421.0,,,
4795,9056451A068,2023-12-26,2023,12,52,26,1,火曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,100.0,423.0,,,
4796,9056451A068,2023-12-27,2023,12,52,27,2,水曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,100.0,415.0,,,
4797,9056451A068,2023-12-28,2023,12,52,28,3,木曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,100.0,384.5,,,
4798,9056451A068,2023-12-29,2023,12,52,29,4,金曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,
4799,9056451A068,2023-12-30,2023,12,52,30,5,土曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,
4800,9056451A069,2023-12-01,2023,12,48,1,4,金曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,94.61500000000001,369.5,,,
4801,9056451A069,2023-12-02,2023,12,48,2,5,土曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,
4802,9056451A069,2023-12-03,2023,12,48,3,6,日曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,
4803,9056451A069,2023-12-04,2023,12,49,4,0,月曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,96.84,378.5,,,
4804,9056451A069,2023-12-05,2023,12,49,5,1,火曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,99.01,386.0,,,
4805,9056451A069,2023-12-06,2023,12,49,6,2,水曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,99.455,388.5,,,
4806,9056451A069,2023-12-07,2023,12,49,7,3,木曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,43.725,130.0,,,
4807,9056451A069,2023-12-08,2023,12,49,8,4,金曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,99.77000000000001,390.0,,,
4808,9056451A069,2023-12-09,2023,12,49,9,5,土曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,
4809,9056451A069,2023-12-10,2023,12,49,10,6,日曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,
4810,9056451A069,2023-12-11,2023,12,50,11,0,月曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,99.22,388.0,,,
4811,9056451A069,2023-12-12,2023,12,50,12,1,火曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,99.85,390.0,,,
4812,9056451A069,2023-12-13,2023,12,50,13,2,水曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,99.92,361.5,,,
4813,9056451A069,2023-12-14,2023,12,50,14,3,木曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,99.60499999999999,389.0,,,
4814,9056451A069,2023-12-15,2023,12,50,15,4,金曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,99.85,390.0,,,
4815,9056451A069,2023-12-16,2023,12,50,16,5,土曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,
4816,9056451A069,2023-12-17,2023,12,50,17,6,日曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,
4817,9056451A069,2023-12-18,2023,12,51,18,0,月曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,100.0,364.5,,,
4818,9056451A069,2023-12-19,2023,12,51,19,1,火曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,100.0,390.0,,,
4819,9056451A069,2023-12-20,2023,12,51,20,2,水曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,100.0,362.5,,,
4820,9056451A069,2023-12-21,2023,12,51,21,3,木曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,100.0,327.5,,,
4821,9056451A069,2023-12-22,2023,12,51,22,4,金曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,100.0,230.5,,,
4822,9056451A069,2023-12-23,2023,12,51,23,5,土曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,
4823,9056451A069,2023-12-24,2023,12,51,24,6,日曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,
4824,9056451A069,2023-12-25,2023,12,52,25,0,月曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,100.0,421.0,,,
4825,9056451A069,2023-12-26,2023,12,52,26,1,火曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,100.0,423.0,,,
4826,9056451A069,2023-12-27,2023,12,52,27,2,水曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,100.0,415.0,,,
4827,9056451A069,2023-12-28,2023,12,52,28,3,木曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,100.0,384.5,,,
4828,9056451A069,2023-12-29,2023,12,52,29,4,金曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,
4829,9056451A069,2023-12-30,2023,12,52,30,5,土曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,
4830,9056451A070,2023-12-01,2023,12,48,1,4,金曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,94.61500000000001,369.5,,,
4831,9056451A070,2023-12-02,2023,12,48,2,5,土曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,
4832,9056451A070,2023-12-03,2023,12,48,3,6,日曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,
4833,9056451A070,2023-12-04,2023,12,49,4,0,月曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,96.84,378.5,,,
4834,9056451A070,2023-12-05,2023,12,49,5,1,火曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,99.01,386.0,,,
4835,9056451A070,2023-12-06,2023,12,49,6,2,水曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,99.455,388.5,,,
4836,9056451A070,2023-12-07,2023,12,49,7,3,木曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,43.725,130.0,,,
4837,9056451A070,2023-12-08,2023,12,49,8,4,金曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,99.77000000000001,390.0,,,
4838,9056451A070,2023-12-09,2023,12,49,9,5,土曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,
4839,9056451A070,2023-12-10,2023,12,49,10,6,日曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,
4840,9056451A070,2023-12-11,2023,12,50,11,0,月曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,99.22,388.0,,,
4841,9056451A070,2023-12-12,2023,12,50,12,1,火曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,99.85,390.0,,,
4842,9056451A070,2023-12-13,2023,12,50,13,2,水曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,99.92,361.5,,,
4843,9056451A070,2023-12-14,2023,12,50,14,3,木曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,99.60499999999999,389.0,,,
4844,9056451A070,2023-12-15,2023,12,50,15,4,金曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,99.85,390.0,,,
