,品番,Year,Week_Number,在庫数（箱）,入庫数（箱）,出庫数（箱）,基準在庫日数,基準在庫日数（基準在庫枚数込み）,基準在庫枚数,箱種類,A,B,C,収容数,印刷検収LT,検収入庫LT,入庫出庫LT,出庫回収LT,社内LT（検収回収LT）,仕入先名,回収かんばん数,日量数（箱数）,社内LT/設計値LT,社内LT/設計値LT（基準在庫枚数込み）,順立装置在庫量/設計値MIN,不等ピッチ係数,順立装置在庫量/設計値MAX
582,9034108A006    ,2023,38,5.0,20.0,17.0,0.53,1.2845633114549897,3.0,ＴＰ３３１フタナシ,1.0,2.0,1.06,1000,0.54,0.17999999999999994,1.48,0.5499999999999998,2.43,（株）杉浦製作所,19,19.177,4.584905660377358,1.8916934481396683,2.5313494978562,0.12,0.3823010078960509
583,9034108A006    ,2023,39,4.0,21.0,18.0,0.53,1.2845633114549897,3.0,ＴＰ３３１フタナシ,1.0,2.0,1.06,1000,0.54,0.19000000000000009,1.04,0.6600000000000001,3.65,（株）杉浦製作所,17,19.773999999999997,6.886792452830188,2.841432545559584,1.9639400958991953,0.12,0.3115352120561032
584,9034108A010    ,2023,35,2.0,2.0,2.0,0.47,0.47,1.0,ＴＰ３３１フタナシ,1.0,2.0,1.06,1000,0.53,0.2149999999999999,3.374999999999999,2.400000000000001,5.99,（株）杉浦製作所,2,0.0,12.744680851063832,12.744680851063832,inf,0.12,0.0
585,9034108A010    ,2023,35,2.0,2.0,2.0,0.47,1.7448907236522584,1.0,ＴＰ３３１フタナシ,1.0,2.0,1.06,1000,1.525,0.18499999999999983,5.585000000000001,1.2099999999999995,6.9799999999999995,（株）杉浦製作所,2,0.7859999999999999,14.851063829787234,4.000250505882713,24.704167593072953,0.12,0.07956567455608421
586,9034108A010    ,2023,36,1.0,4.0,3.0,0.47,1.7448907236522584,1.0,ＴＰ３３１フタナシ,1.0,2.0,1.06,1000,0.5599999999999999,0.26,3.39,1.6100000000000003,5.75,（株）杉浦製作所,3,1.6560000000000001,12.23404255319149,3.2953353021240117,5.86276441067492,0.12,0.14763275867341455
587,9034108A010    ,2023,37,1.0,2.0,1.0,0.47,1.7448907236522584,1.0,ＴＰ３３１フタナシ,1.0,2.0,1.06,1000,0.53,0.2399999999999999,0.6100000000000001,3.43,4.94,（株）杉浦製作所,3,0.8220000000000001,10.510638297872342,2.8311228508682813,11.811116622965532,0.12,0.08154467386046849
588,9034108A010    ,2023,38,1.0,5.0,2.0,0.47,1.7448907236522584,1.0,ＴＰ３３１フタナシ,1.0,2.0,1.06,1000,0.525,0.19,0.91,1.0700000000000003,3.5,（株）杉浦製作所,4,2.2699999999999996,7.446808510638299,2.005856270858094,4.276977032633336,0.12,0.18097984917755044
589,9034108A010    ,2023,39,1.0,4.0,1.0,0.47,1.7448907236522584,1.0,ＴＰ３３１フタナシ,1.0,2.0,1.06,1000,0.54,0.18999999999999972,1.0599999999999998,1.4350000000000007,3.4800000000000004,（株）杉浦製作所,4,2.3899999999999997,7.4042553191489375,1.9943942350246193,4.06223341593208,0.12,0.18598653171772433
590,9034114A004    ,2023,35,2.0,3.0,3.0,0.5,0.5,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,500,0.9,0.09999999999999998,10.274999999999999,2.040000000000001,12.415000000000003,（株）青山製作所,2,0.0,24.830000000000005,24.830000000000005,inf,0.08,0.0
591,9034114A004    ,2023,35,2.0,3.0,3.0,0.5,1.7748907236522584,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,500,0.8999999999999999,0.19000000000000006,3.414999999999999,1.4900000000000002,5.095000000000001,（株）青山製作所,2,0.7859999999999999,10.190000000000001,2.8705992611848408,22.584579249288588,0.08,0.08789323723009992
592,9034114A004    ,2023,36,1.0,3.0,2.0,0.5,1.7748907236522584,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,500,1.9000000000000001,0.30000000000000004,2.7749999999999995,0.8800000000000003,4.75,（株）青山製作所,4,2.49,9.5,2.6762210972773293,3.5645540742853066,0.08,0.24366150686602328
593,9034114A004    ,2023,37,1.0,2.0,1.0,0.5,1.7748907236522584,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,500,0.93,0.31500000000000006,1.245,1.86,3.825,（株）青山製作所,4,1.6460000000000001,7.65,2.15506225201806,5.392308411282147,0.08,0.1739450570944836
594,9034114A004    ,2023,38,1.0,3.0,2.0,0.5,1.7748907236522584,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,500,0.8599999999999999,0.08999999999999986,0.03000000000000025,0.8300000000000001,0.9500000000000002,（株）青山製作所,1,0.758,1.9000000000000004,0.535244219455466,11.7094190566892,0.08,0.0842200838589736
595,9034114A004    ,2023,39,1.0,3.0,1.0,0.5,1.7748907236522584,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,500,0.9099999999999999,0.16499999999999992,0.5850000000000002,1.4600000000000002,3.6,（株）青山製作所,4,1.6139999999999999,7.2,2.0282938842522915,5.499219110886254,0.08,0.17097176094276256
596,9034118A024    ,2023,35,5.0,10.0,9.0,0.52,0.52,3.0,ＴＰ１３１フタナシ,1.0,6.0,5.76,200,0.9000000000000001,0.17000000000000004,2.6550000000000002,0.40999999999999887,3.7700000000000005,（株）青山製作所,10,0.0,7.250000000000001,7.250000000000001,inf,0.08,0.0
597,9034118A024    ,2023,35,5.0,10.0,9.0,0.52,1.7111514463981852,3.0,ＴＰ１３１フタナシ,1.0,6.0,5.76,200,0.91,0.3400000000000001,1.68,0.23000000000000045,2.52,（株）青山製作所,3,2.435,4.846153846153846,1.472692557578329,18.225338080021384,0.08,0.266625124149419
598,9034118A024    ,2023,36,4.0,11.0,12.0,0.52,1.7111514463981852,3.0,ＴＰ１３１フタナシ,1.0,6.0,5.76,200,0.92,0.18000000000000016,2.7099999999999995,0.29000000000000004,4.15,（株）青山製作所,13,13.3,7.980769230769231,2.42526750553574,2.669395381945989,0.08,0.720582829910845
599,9034118A024    ,2023,37,5.0,11.0,12.0,0.52,1.7111514463981852,3.0,ＴＰ１３１フタナシ,1.0,6.0,5.76,200,0.8999999999999999,0.29000000000000004,2.26,0.23999999999999974,3.1000000000000005,（株）青山製作所,11,12.46,5.961538461538463,1.81164560654477,3.561693276472879,0.08,0.7985485653924761
600,9034118A024    ,2023,38,5.0,12.0,11.0,0.52,1.7111514463981852,3.0,ＴＰ１３１フタナシ,1.0,6.0,5.76,200,0.93,0.23,2.3,0.39000000000000057,2.8000000000000003,（株）青山製作所,11,12.265,5.384615384615385,1.636325063975921,3.618320279237837,0.08,0.7967191810458149
601,9034118A024    ,2023,39,6.0,12.0,12.0,0.52,1.7111514463981852,3.0,ＴＰ１３１フタナシ,1.0,6.0,5.76,200,0.89,0.21,3.02,0.3500000000000001,3.74,（株）青山製作所,13,12.43,7.1923076923076925,2.1856627640249804,4.284347374885156,0.08,0.8599051129484476
602,9036324A003    ,2023,35,11.0,57.0,59.0,0.74,0.74,1.0,テンバコ１０フタナシ,1.0,8.0,9.0,22,1.15,0.21,0.7849999999999999,0.21,1.2200000000000004,日本精工（株）,60,0.0,1.6486486486486491,1.6486486486486491,inf,0.09,0.0
603,9036324A003    ,2023,35,11.0,57.0,59.0,0.74,0.7960951918406993,1.0,テンバコ１０フタナシ,1.0,8.0,9.0,22,1.13,0.17999999999999994,0.6300000000000001,0.20000000000000015,1.0499999999999998,日本精工（株）,25,17.863636363636367,1.4189189189189186,1.3189377486029428,4.926208651399489,0.09,1.3660616850693925
604,9036324A003    ,2023,36,7.0,86.0,84.0,0.74,0.7960951918406993,1.0,テンバコ１０フタナシ,1.0,8.0,9.0,22,1.14,0.21,0.3900000000000002,0.19000000000000017,0.8099999999999998,日本精工（株）,88,93.95454545454544,1.0945945945945943,1.0174662632079845,0.5960328979196905,0.09,0.410844454121624
605,9036324A003    ,2023,37,7.0,84.0,80.0,0.74,0.7960951918406993,1.0,テンバコ１０フタナシ,1.0,8.0,9.0,22,1.13,0.23,0.3400000000000001,0.21,0.7999999999999998,日本精工（株）,69,88.04545454545455,1.081081081081081,1.0049049513165278,0.6360351058337634,0.09,0.43630045594288397
606,9036324A003    ,2023,38,7.0,76.0,78.0,0.74,0.7960951918406993,1.0,テンバコ１０フタナシ,1.0,8.0,9.0,22,1.14,0.18999999999999995,0.33999999999999986,0.25,0.8199999999999998,日本精工（株）,77,85.13636363636365,1.108108108108108,1.030027575099441,0.6577682861719165,0.09,0.4499688643953645
607,9036324A003    ,2023,39,9.0,87.0,83.0,0.74,0.7960951918406993,1.0,テンバコ１０フタナシ,1.0,8.0,9.0,22,1.15,0.21,0.47,0.2200000000000002,1.0099999999999998,日本精工（株）,85,89.36363636363635,1.3648648648648647,1.2686925010371164,0.8056968463886064,0.09,0.5473009993809493
608,9036324A004    ,2023,35,24.0,108.0,110.0,0.74,0.74,1.0,テンバコ１０フタナシ,1.0,8.0,9.0,30,1.15,0.20000000000000015,0.8049999999999999,0.11499999999999999,1.13,日本精工（株）,112,0.0,1.527027027027027,1.527027027027027,inf,0.09,0.0
609,9036324A004    ,2023,35,24.0,108.0,110.0,0.74,0.7734857021367068,1.0,テンバコ１０フタナシ,1.0,8.0,9.0,30,1.13,0.15999999999999992,0.81,0.1200000000000001,1.06,日本精工（株）,43,29.333333333333343,1.4324324324324325,1.3704196432743554,6.545454545454543,0.09,2.0550077841203946
610,9036324A004    ,2023,36,19.0,147.0,145.0,0.74,0.7734857021367068,1.0,テンバコ１０フタナシ,1.0,8.0,9.0,30,1.14,0.21,0.53,0.1299999999999999,0.9000000000000001,日本精工（株）,149,157.56666666666663,1.2162162162162165,1.163563848063132,0.9646710387137721,0.09,0.6657594186611856
611,9036324A004    ,2023,37,17.0,145.0,140.0,0.74,0.7734857021367068,1.0,テンバコ１０フタナシ,1.0,8.0,9.0,30,1.13,0.24,0.5599999999999998,0.15000000000000013,0.9900000000000002,日本精工（株）,121,147.63333333333338,1.3378378378378382,1.2799202328694455,0.9212011740799273,0.09,0.6353469400837377
612,9036324A004    ,2023,38,17.5,129.0,134.0,0.74,0.7734857021367068,1.0,テンバコ１０フタナシ,1.0,8.0,9.0,30,1.14,0.18999999999999995,0.6299999999999998,0.15000000000000036,1.0300000000000002,日本精工（株）,132,144.2,1.3918918918918923,1.3316341816722514,0.9708737864077669,0.09,0.6677892194183102
613,9036324A004    ,2023,39,21.0,142.0,137.0,0.74,0.7734857021367068,1.0,テンバコ１０フタナシ,1.0,8.0,9.0,30,1.15,0.21999999999999972,0.79,0.14000000000000012,1.2000000000000002,日本精工（株）,139,148.39999999999998,1.621621621621622,1.5514184640841762,1.1320754716981134,0.09,0.7748484067919328
614,9036324A005    ,2023,35,20.0,90.0,91.0,0.69,0.69,1.0,サンボックス＃Ｋ１０Ｂフタナシ,1.0,8.0,9.0,22,1.15,0.21,0.825,0.15000000000000013,1.23,日本精工（株）,92,0.0,1.782608695652174,1.782608695652174,inf,0.09,0.0
615,9036324A005    ,2023,35,20.0,90.0,91.0,0.69,0.7336755530346001,1.0,サンボックス＃Ｋ１０Ｂフタナシ,1.0,8.0,9.0,22,1.13,0.17999999999999994,0.7999999999999999,0.1499999999999999,1.0750000000000002,日本精工（株）,34,22.13636363636363,1.557971014492754,1.4652253241281208,7.22792607802875,0.09,1.8015113341655133
616,9036324A005    ,2023,36,18.0,112.0,113.0,0.69,0.7336755530346001,1.0,サンボックス＃Ｋ１０Ｂフタナシ,1.0,8.0,9.0,22,1.1349999999999998,0.18999999999999995,0.7000000000000003,0.125,1.045,日本精工（株）,116,120.9090909090909,1.5144927536231885,1.4243353150826845,1.1909774436090226,0.09,0.8053666644749015
617,9036324A005    ,2023,37,16.0,111.0,108.0,0.69,0.7336755530346001,1.0,サンボックス＃Ｋ１０Ｂフタナシ,1.0,8.0,9.0,22,1.13,0.245,0.6550000000000001,0.15499999999999992,1.0499999999999998,日本精工（株）,92,113.27272727272728,1.5217391304347825,1.431150316590257,1.130016051364366,0.09,0.7636231567635854
618,9036324A005    ,2023,38,16.5,101.0,103.0,0.69,0.7336755530346001,1.0,サンボックス＃Ｋ１０Ｂフタナシ,1.0,8.0,9.0,22,1.14,0.18999999999999995,0.75,0.15999999999999992,1.08,日本精工（株）,103,111.50000000000001,1.5652173913043481,1.4720403256356933,1.183856502242152,0.09,0.7972417752956885
619,9036324A005    ,2023,39,20.0,106.0,104.0,0.69,0.7336755530346001,1.0,サンボックス＃Ｋ１０Ｂフタナシ,1.0,8.0,9.0,22,1.15,0.20500000000000002,0.915,0.13000000000000012,1.29,日本精工（株）,106,113.0,1.8695652173913044,1.7582703889537448,1.415929203539823,0.09,0.9438000480252237
620,9036340A010    ,2023,35,17.0,82.0,81.0,0.74,0.74,3.0,ｻﾝﾎﾞｯｸｽ＃K-10Bﾌﾀﾅｼ,1.0,8.0,9.0,80,1.14,0.2,0.8400000000000002,0.26500000000000035,1.325,日本精工（株）,82,0.0,1.7905405405405406,1.7905405405405406,inf,0.09,0.0
621,9036340A010    ,2023,35,17.0,82.0,81.0,0.74,0.8739428085468268,3.0,ｻﾝﾎﾞｯｸｽ＃K-10Bﾌﾀﾅｼ,1.0,8.0,9.0,80,1.13,0.14000000000000012,0.7999999999999998,0.27,1.23,日本精工（株）,31,22.0,1.662162162162162,1.4074147506805592,6.181818181818182,0.09,1.6946080652469417
622,9036340A010    ,2023,36,15.0,109.0,106.0,0.74,0.8739428085468268,3.0,ｻﾝﾎﾞｯｸｽ＃K-10Bﾌﾀﾅｼ,1.0,8.0,9.0,80,1.13,0.18999999999999995,0.5499999999999998,0.27000000000000024,1.0299999999999998,日本精工（株）,112,118.175,1.3918918918918917,1.1785668237406306,1.0154431986460757,0.09,0.6913695081828727
623,9036340A010    ,2023,37,15.0,107.0,102.0,0.74,0.8739428085468268,3.0,ｻﾝﾎﾞｯｸｽ＃K-10Bﾌﾀﾅｼ,1.0,8.0,9.0,80,1.13,0.24,0.6399999999999999,0.2799999999999998,1.2000000000000002,日本精工（株）,89,110.72500000000001,1.621621621621622,1.3730875616395701,1.083766087152856,0.09,0.733114858723485
624,9036340A010    ,2023,38,15.0,96.0,100.0,0.74,0.8739428085468268,3.0,ｻﾝﾎﾞｯｸｽ＃K-10Bﾌﾀﾅｼ,1.0,8.0,9.0,80,1.14,0.18999999999999995,0.7599999999999999,0.2999999999999998,1.2400000000000002,日本精工（株）,98,108.15000000000002,1.6756756756756759,1.418857147027556,1.1095700416088763,0.09,0.7486591499049767
625,9036340A010    ,2023,39,18.0,106.0,104.0,0.74,0.8739428085468268,3.0,ｻﾝﾎﾞｯｸｽ＃K-10Bﾌﾀﾅｼ,1.0,8.0,9.0,80,1.15,0.2,0.7950000000000003,0.29499999999999993,1.4049999999999998,日本精工（株）,104,111.30000000000001,1.8986486486486485,1.6076566867529962,1.2938005390835579,0.09,0.8665803070987758
626,9036345A004    ,2023,35,17.5,29.0,36.0,0.64,0.64,1.0,サンボックス＃９Ｂフタナシ,1.0,1.0,2.29,90,2.27,0.2400000000000002,3.2300000000000004,0.17999999999999972,3.84,岡谷鋼機（株）,37,0.0,6.0,6.0,inf,0.0,0.0
627,9036345A004    ,2023,35,17.5,29.0,36.0,0.64,0.7404571064101202,1.0,サンボックス＃９Ｂフタナシ,1.0,1.0,2.29,90,2.3000000000000003,0.25,1.3000000000000005,0.16999999999999993,1.75,岡谷鋼機（株）,13,9.777777777777777,2.734375,2.3634049627592066,5.4400386847195366,0.0,1.1141738263050518
628,9036345A004    ,2023,36,16.0,35.0,47.0,0.64,0.7404571064101202,1.0,サンボックス＃９Ｂフタナシ,1.0,1.0,2.29,90,2.33,0.25,1.8050000000000002,0.13500000000000023,2.1749999999999994,岡谷鋼機（株）,52,52.522222222222226,3.398437499999999,2.937374739429299,0.9259360473976374,0.0,0.2853358621824174
629,9036345A004    ,2023,37,12.0,39.0,46.0,0.64,0.7404571064101202,1.0,サンボックス＃９Ｂフタナシ,1.0,1.0,2.29,90,2.31,0.25,1.34,0.13999999999999968,1.79,岡谷鋼機（株）,51,49.211111111111116,2.796875,2.417425647622274,0.7411774152261175,0.0,0.22895151389324572
630,9036345A004    ,2023,38,12.0,37.0,44.0,0.64,0.7404571064101202,1.0,サンボックス＃９Ｂフタナシ,1.0,1.0,2.29,90,2.31,0.28500000000000014,1.5150000000000001,0.13999999999999968,2.1500000000000004,岡谷鋼機（株）,48,48.06666666666666,3.3593750000000004,2.903611811389883,0.758824496541025,0.0,0.2342431261683594
631,9036345A004    ,2023,39,12.0,40.0,46.0,0.64,0.7404571064101202,1.0,サンボックス＃９Ｂフタナシ,1.0,1.0,2.29,90,2.31,0.27,1.4400000000000004,0.10999999999999943,1.7699999999999996,岡谷鋼機（株）,51,49.46666666666666,2.765624999999999,2.3904153051907397,0.7373483315445809,0.0,0.22780189929974295
632,9036628A005    ,2023,35,9.0,26.0,22.0,0.62,0.62,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,60,1.92,0.32499999999999996,2.115,0.2549999999999999,3.105,（株）ジェイテクト,22,0.0,5.008064516129032,5.008064516129032,inf,0.0,0.0
633,9036628A005    ,2023,35,9.0,26.0,22.0,0.62,0.772986886838271,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,60,1.92,0.26000000000000023,1.34,0.25,1.86,（株）ジェイテクト,9,6.549999999999999,3.0,2.4062503926915393,4.738088970781785,0.0,0.7748208052677209
634,9036628A005    ,2023,36,8.0,30.0,31.0,0.62,0.772986886838271,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,60,1.93,0.27,1.33,0.25,1.8100000000000005,（株）ジェイテクト,35,34.45,2.9193548387096784,2.3415662423503694,0.8007607226865522,0.0,0.21637258504201254
635,9036628A005    ,2023,37,6.0,33.0,30.0,0.62,0.772986886838271,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,60,1.92,0.27,0.9799999999999996,0.23999999999999974,1.64,（株）ジェイテクト,33,32.28333333333334,2.6451612903225805,2.1216401311903894,0.6408772898011499,0.0,0.17371980014161642
636,9036628A005    ,2023,38,5.0,30.0,28.0,0.62,0.772986886838271,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,60,1.93,0.26000000000000023,1.0049999999999997,0.25,1.6150000000000004,（株）ジェイテクト,30,31.21666666666667,2.60483870967742,2.0892980560198047,0.5523132720879282,0.0,0.15001584194854317
637,9036628A005    ,2023,39,4.0,36.0,30.0,0.62,0.772986886838271,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,60,1.97,0.2999999999999998,0.5850000000000004,0.2250000000000001,1.3000000000000003,（株）ジェイテクト,34,32.766666666666666,2.0967741935483875,1.681787908870431,0.4209492405374119,0.0,0.11485688365226235
638,9036628A006    ,2023,35,7.0,19.0,17.0,0.62,0.62,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,80,2.915,0.43999999999999995,2.3449999999999998,0.3949999999999996,3.375000000000001,（株）ジェイテクト,16,0.0,5.443548387096776,5.443548387096776,inf,0.0,0.0
639,9036628A006    ,2023,35,7.0,19.0,17.0,0.62,0.8239825157843613,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,80,1.91,0.33999999999999986,1.2200000000000002,0.3900000000000001,1.86,（株）ジェイテクト,7,4.9125,3.0,2.257329451013215,4.913573747477407,0.0,0.6950168164782774
640,9036628A006    ,2023,36,7.0,20.0,23.0,0.62,0.8239825157843613,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,80,1.93,0.2700000000000005,1.7800000000000002,0.3799999999999999,2.34,（株）ジェイテクト,25,25.8375,3.7741935483870965,2.839866083532754,0.934220843134311,0.0,0.24943346672776903
641,9036628A006    ,2023,37,4.0,24.0,23.0,0.62,0.8239825157843613,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,80,1.92,0.27,0.9900000000000002,0.3600000000000003,1.6700000000000004,（株）ジェイテクト,25,24.2125,2.693548387096775,2.026742033974231,0.5696687020454667,0.0,0.15388880648428438
642,9036628A006    ,2023,38,4.0,22.0,21.0,0.62,0.8239825157843613,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,80,1.92,0.26000000000000023,0.9849999999999999,0.39500000000000046,1.8950000000000005,（株）ジェイテクト,24,23.4125,3.0564516129032264,2.299806080467765,0.5891341568937901,0.0,0.158905085756061
643,9036628A006    ,2023,39,4.0,26.0,23.0,0.62,0.8239825157843613,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,80,1.93,0.3200000000000003,0.7800000000000002,0.3700000000000001,1.7000000000000002,（株）ジェイテクト,25,24.575000000000003,2.741935483870968,2.063150573506702,0.5612656540498824,0.0,0.15171620045617407
644,9036628A007    ,2023,35,11.0,29.0,27.0,0.57,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,72,1.92,0.27,1.7400000000000002,0.1900000000000004,2.3200000000000003,（株）ジェイテクト,27,0.0,4.070175438596492,4.070175438596492,inf,0.0,0.0
645,9036628A007    ,2023,35,11.0,29.0,27.0,0.57,0.7129381735677821,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,72,1.92,0.29499999999999993,1.3950000000000002,0.20500000000000007,1.885,（株）ジェイテクト,10,6.7638888888888875,3.3070175438596494,2.6439880341472346,5.607873681229202,0.0,0.8654631945172326
646,9036628A007    ,2023,36,11.0,33.0,33.0,0.57,0.7129381735677821,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,72,1.93,0.28000000000000025,1.8900000000000008,0.1900000000000004,2.8,（株）ジェイテクト,37,36.94444444444444,4.912280701754386,3.927409281491913,1.0267046927663988,0.0,0.27625439274512353
647,9036628A007    ,2023,37,8.0,37.0,31.0,0.57,0.7129381735677821,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,72,1.92,0.25,1.1500000000000004,0.18000000000000016,1.86,（株）ジェイテクト,35,34.61111111111111,3.2631578947368425,2.6089218798481997,0.7970332650689103,0.0,0.2154087249878093
648,9036628A007    ,2023,38,9.0,32.0,31.0,0.57,0.7129381735677821,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,72,1.92,0.31000000000000005,1.63,0.21,2.3500000000000005,（株）ジェイテクト,33,34.06944444444444,4.122807017543861,3.296218504109285,0.9109183687813656,0.0,0.24533967049255323
649,9036628A007    ,2023,39,7.0,35.0,31.0,0.57,0.7129381735677821,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,72,1.93,0.2599999999999998,1.0200000000000005,0.20000000000000015,1.6800000000000002,（株）ジェイテクト,37,34.52777777777778,2.9473684210526323,2.3564455688951482,0.699087302688157,0.0,0.18942851435505706
650,9036628A008    ,2023,35,9.0,22.0,20.0,0.58,0.58,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,100,1.92,0.28,2.45,0.28000000000000025,3.1100000000000003,（株）ジェイテクト,20,0.0,5.362068965517242,5.362068965517242,inf,0.0,0.0
651,9036628A008    ,2023,35,9.0,22.0,20.0,0.58,0.7785252410663641,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,100,1.91,0.33999999999999986,1.7700000000000005,0.27999999999999936,2.39,（株）ジェイテクト,7,4.87,4.120689655172415,3.06990688795955,6.372583728669546,0.0,0.7835568861069487
