KUMI_CD,LINE_CD,LINE_SUB_CD,KANRIBAN_CD,LINE_DATE,TYOKU_KBN,OFFICE_HOURS,WORKING_HOURS,LINE_START_TIME,LINE_END_TIME,LINE_STOP_HOURS,MACHINE_STOP_HOURS,HINPATU_STOP_CNT,HINPATU_STOP_TIME,HURYOU_QUANT_CNT,HURYOU_WEIGHT_CNT,TENAOSHI_CNT,HORYUU_CNT,LAST_SERIAL_NO,OPERATION_RATE,SPEC_OPERATION_RATE,OVERALL_EQUIPMENT_EFFICIENCY,TARGET_AVAILABLE_RATE,AVAILABLE_HOURS,KAKO_CNT,AVAILABLE_RATE,HURYOU_RATE,CHOKO_RATE,KANKEN_NG_RATE,SYUTUKEN_NG_RATE,DIRECT_MANHOURS,TOTAL_MANHOURS,TOTAL_TIME,DIRECT_TIME,INDIRECT_TIME,NOTES,KANRIBAN_STAFF_CD,CREATE_STAFF_CD,CREATE_TIME,UPDATE_STAFF_CD,UPDATE_TIME,FIRST_SERIAL_NO,KANSEI_SHOUNIN_STAFF,AUTHOR,PDF_NAME,HUB_CD
NH11,AS2610,A,M01,2023/7/5 0:00,1,750,487,2023/7/5 8:30,2023/7/5 19:25,0,0,< NULL >,< NULL >,0,0,0,0,23G2Y02378,79.51,99.98,79.49,< NULL >,0,451,79.49,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,29700,M01,2023/7/5 8:01,29700,2023/7/5 20:00,23G2U01926,31853,29700,< NULL >,IN000
NH11,AS2650,A,M01,2023/7/5 0:00,1,750,492,2023/7/5 8:30,2023/7/5 19:25,0,0,< NULL >,< NULL >,0,0,0,0,23G2U02444,100,78.68,78.68,< NULL >,0,451,78.68,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,38362,M01,2023/7/5 8:02,38362,2023/7/5 20:35,23G2Y01988,31853,38362,< NULL >,IN000
NH12,AS2650,A,M01,2023/7/5 0:00,2,690,503,2023/7/5 22:00,2023/7/6 8:15,0,0,< NULL >,< NULL >,0,0,0,0,23G2Y03011,100,97.27,97.27,< NULL >,0,570,97.27,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/7/5 8:02,31853,2023/7/6 9:52,23G2U02445,31853,43099,< NULL >,IN000
NH12,AS2610,A,M01,2023/7/5 0:00,2,690,503,2023/7/5 22:00,2023/7/6 8:15,0,0,< NULL >,< NULL >,0,0,0,0,23G2Y02948,97.26,100.01,97.27,< NULL >,0,570,97.27,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/7/5 8:02,31853,2023/7/6 9:52,23G2Y02379,31853,39320,< NULL >,IN000
NH11,AS2610,A,M01,2023/7/4 0:00,1,750,547,2023/7/4 8:30,2023/7/4 19:25,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,94.1,100.06,94.15,< NULL >,0,600,94.15,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/7/4 8:01,31853,2023/7/4 19:43,23G2Y00749,31853,31573,< NULL >,IN000
NH11,AS2650,A,M01,2023/7/4 0:00,1,750,547,2023/7/4 8:30,2023/7/4 19:25,0,0,< NULL >,< NULL >,0,0,0,0,23G2Y01408,100,94.46,94.46,< NULL >,0,602,94.46,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/7/4 8:02,31853,2023/7/4 19:43,23G2Y00810,31853,33728,< NULL >,IN000
NH12,AS2650,A,M01,2023/7/4 0:00,2,690,503,2023/7/4 22:00,2023/7/5 8:15,0,0,< NULL >,< NULL >,0,0,0,0,23G2Y01987,100,98.12,98.12,< NULL >,0,575,98.12,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/7/4 8:03,31853,2023/7/5 19:38,23G2Y01409,31853,45037,< NULL >,IN000
NH12,AS2610,A,M01,2023/7/4 0:00,2,690,503,2023/7/4 22:00,2023/7/5 8:15,0,0,< NULL >,< NULL >,0,0,0,0,23G2U01925,98.11,100.01,98.12,< NULL >,0,575,98.12,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,29700,M01,2023/7/4 8:02,29700,2023/7/5 21:16,23G2U01351,31853,43099,< NULL >,IN000
NH11,AS2610,A,M01,2023/7/3 0:00,1,750,591,2023/7/3 8:30,2023/7/3 20:20,0,0,< NULL >,< NULL >,0,0,0,0,23G2U00280,66.28,99.92,66.23,< NULL >,0,456,66.23,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,29700,M01,2023/7/3 8:01,29700,2023/7/4 18:24,23F2U21327,31853,31573,< NULL >,IN000
NH11,AS2650,A,M01,2023/7/3 0:00,1,750,596,2023/7/3 8:30,2023/7/3 20:20,0,0,< NULL >,< NULL >,0,0,0,0,23G2Y00336,100,65.67,65.67,< NULL >,0,456,65.67,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,40377,M01,2023/7/3 8:01,40377,2023/7/3 20:56,23F2U21390,31853,40377,< NULL >,IN000
NH12,AS2650,A,M01,2023/7/3 0:00,2,690,503,2023/7/3 22:00,2023/7/4 8:15,0,0,< NULL >,< NULL >,0,0,0,0,23G2Y00809,100,79.86,79.86,< NULL >,0,468,79.86,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/7/3 8:02,31853,2023/7/4 19:40,23G2Y00337,31853,43099,< NULL >,IN000
NH12,AS2610,A,M01,2023/7/3 0:00,2,690,503,2023/7/3 22:00,2023/7/4 8:15,0,0,< NULL >,< NULL >,0,0,0,0,23G2Y00748,79.86,100,79.86,< NULL >,0,468,79.86,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/7/3 8:01,31853,2023/7/4 19:39,23G2U00281,31853,39320,< NULL >,IN000
NH11,AS2610,A,M01,2023/7/2 0:00,1,750,0,2023/7/2 8:30,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/7/2 8:00,SYS_TT,2023/7/2 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH11,AS2650,A,M01,2023/7/2 0:00,1,750,0,2023/7/2 8:30,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/7/2 8:01,SYS_TT,2023/7/2 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH12,AS2650,A,M01,2023/7/2 0:00,2,690,0,2023/7/2 22:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/7/2 8:03,SYS_TT,2023/7/2 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH12,AS2610,A,M01,2023/7/2 0:00,2,690,0,2023/7/2 22:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/7/2 8:02,SYS_TT,2023/7/2 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH11,AS2610,A,M01,2023/7/1 0:00,2,690,0,2023/7/1 22:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/7/1 8:01,SYS_TT,2023/7/1 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH11,AS2650,A,M01,2023/7/1 0:00,2,690,0,2023/7/1 22:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/7/1 8:02,SYS_TT,2023/7/1 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH12,AS2650,A,M01,2023/7/1 0:00,1,750,0,2023/7/1 8:30,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/7/1 8:03,SYS_TT,2023/7/1 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH12,AS2610,A,M01,2023/7/1 0:00,1,750,0,2023/7/1 8:30,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/7/1 8:02,SYS_TT,2023/7/1 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH12,AS2610,A,M01,2023/6/30 0:00,1,750,404,2023/6/30 8:30,2023/6/30 17:20,0,0,< NULL >,< NULL >,0,0,0,0,23F2Y20846,92.6,100.04,92.63,< NULL >,0,436,92.63,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/6/30 8:01,31853,2023/7/3 18:35,23F2Y20411,31853,25709,< NULL >,IN000
NH11,AS2610,A,M01,2023/6/30 0:00,2,690,429,2023/6/30 22:00,2023/7/1 6:45,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,96.27,99.76,96.04,< NULL >,0,480,96.04,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/6/30 8:00,31853,2023/7/3 18:37,23F2Y20847,31853,31573,< NULL >,IN000
NH11,AS2650,A,M01,2023/6/30 0:00,2,690,429,2023/6/30 22:00,2023/7/1 6:45,0,0,< NULL >,< NULL >,0,0,0,0,23F2U21389,100,96.04,96.04,< NULL >,0,480,96.04,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/6/30 8:01,31853,2023/7/3 18:36,23F2U20908,31853,31573,< NULL >,IN000
NH12,AS2650,A,M01,2023/6/30 0:00,1,750,429,2023/6/30 8:30,2023/6/30 17:20,0,0,< NULL >,< NULL >,0,0,0,0,23F2U20907,100,87.03,87.03,< NULL >,0,435,87.03,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/6/30 8:02,31853,2023/7/3 18:35,23F2Y20472,31853,45037,< NULL >,IN000
NH12,AS2610,A,M01,2023/6/29 0:00,1,750,429,2023/6/29 8:30,2023/6/29 17:20,0,0,< NULL >,< NULL >,0,0,0,0,23F2Y19860,99.04,100.2,99.24,< NULL >,0,496,99.24,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/6/29 8:01,31853,2023/6/29 17:26,23F2Y19365,31853,39320,< NULL >,IN000
NH11,AS2610,A,M01,2023/6/29 0:00,2,690,503,2023/6/29 22:00,2023/6/30 8:10,0,0,< NULL >,< NULL >,0,0,0,0,23F2Y20410,94.04,99.99,94.02,< NULL >,0,551,94.02,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/6/29 8:00,31853,2023/7/3 18:34,23F2U19861,31853,29700,< NULL >,IN000
NH11,AS2650,A,M01,2023/6/29 0:00,2,690,513,2023/6/29 22:00,2023/6/30 8:10,0,0,< NULL >,< NULL >,0,0,0,0,23F2Y20471,100,92.19,92.19,< NULL >,0,551,92.19,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/6/29 8:01,31853,2023/7/3 18:34,23F2U19930,31853,40377,< NULL >,IN000
NH12,AS2650,A,M01,2023/6/29 0:00,1,750,434,2023/6/29 8:30,2023/6/29 17:20,0,0,< NULL >,< NULL >,0,0,0,0,23F2U19929,100,98.49,98.49,< NULL >,0,498,98.49,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,45037,M01,2023/6/29 8:02,45037,2023/6/29 18:47,23F2Y19432,31853,45037,< NULL >,IN000
NH12,AS2610,A,M01,2023/6/28 0:00,1,750,428,2023/6/28 8:30,2023/6/28 18:30,0,0,< NULL >,< NULL >,0,0,0,0,23F2U18877,89.18,100.07,89.24,< NULL >,0,445,89.24,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/6/28 8:01,31853,2023/6/28 19:03,23F2Y18433,31853,39320,< NULL >,IN000
NH11,AS2610,A,M01,2023/6/28 0:00,2,690,458,2023/6/28 22:00,2023/6/29 7:30,0,0,< NULL >,< NULL >,0,0,0,0,23F2Y19364,96.51,94.57,91.27,< NULL >,0,487,91.27,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/6/28 8:00,31853,2023/6/29 10:42,23F2U18878,31853,31853,< NULL >,IN000
NH11,AS2650,A,M01,2023/6/28 0:00,2,690,458,2023/6/28 22:00,2023/6/29 7:30,0,0,< NULL >,< NULL >,0,0,0,0,23F2Y19431,100,91.27,91.27,< NULL >,0,487,91.27,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/6/28 8:01,31853,2023/6/29 10:41,23F2U18936,31853,40377,< NULL >,IN000
NH12,AS2650,A,M01,2023/6/28 0:00,1,750,428,2023/6/28 8:30,2023/6/28 18:30,0,0,< NULL >,< NULL >,0,0,0,0,23F2U18935,100,89.24,89.24,< NULL >,0,445,89.24,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/6/28 8:02,31853,2023/6/28 19:02,23F2Y18494,31853,45037,< NULL >,IN000
NH12,AS2650,A,M01,2023/6/27 0:00,1,750,488,2023/6/27 8:30,2023/6/27 18:30,0,0,< NULL >,< NULL >,0,0,0,0,23F2Y17943,94.59,95.95,90.76,< NULL >,0,516,90.76,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/6/27 8:02,31853,2023/6/27 19:13,23F2Y17430,31853,45037,< NULL >,IN000
NH12,AS2610,A,M01,2023/6/27 0:00,1,750,488,2023/6/27 8:30,2023/6/27 18:30,0,0,< NULL >,< NULL >,0,0,0,0,23F2Y17866,90.78,99.98,90.76,< NULL >,0,516,90.76,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/6/27 8:01,31853,2023/6/27 19:13,23F2U17370,31853,45037,< NULL >,IN000
NH11,AS2610,A,M01,2023/6/27 0:00,2,690,503,2023/6/27 22:00,2023/6/28 8:10,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,93.2,99.97,93.17,< NULL >,0,546,93.17,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/6/27 8:01,31853,2023/6/28 15:10,23F2Y17887,31853,31573,< NULL >,IN000
NH11,AS2650,A,M01,2023/6/27 0:00,2,690,503,2023/6/27 22:00,2023/6/28 8:10,0,0,< NULL >,< NULL >,0,0,0,0,23F2Y18493,100,93.17,93.17,< NULL >,0,546,93.17,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/6/27 8:01,31853,2023/6/28 15:09,23F2Y17867,31853,31573,< NULL >,IN000
NH12,AS2650,A,M01,2023/6/26 0:00,1,750,488,2023/6/26 8:30,2023/6/26 18:30,0,0,< NULL >,< NULL >,0,0,0,0,23F2Y16983,99.59,95.19,94.8,< NULL >,0,539,94.8,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,45037,M01,2023/6/26 8:02,45037,2023/6/26 18:50,23F2U16453,31853,45037,< NULL >,IN000
NH12,AS2610,A,M01,2023/6/26 0:00,1,750,488,2023/6/26 8:30,2023/6/26 18:30,0,0,< NULL >,< NULL >,0,0,0,0,23F2Y16928,94.8,100.01,94.8,< NULL >,0,539,94.8,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/6/26 8:01,31853,2023/6/26 18:32,23F2Y16390,31853,39320,< NULL >,IN000
NH11,AS2610,A,M01,2023/6/26 0:00,2,690,429,2023/6/26 22:00,2023/6/27 6:45,0,0,< NULL >,< NULL >,0,0,0,0,23F2U17369,88.28,99.95,88.23,< NULL >,0,441,88.23,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/6/26 8:00,31853,2023/6/27 17:31,23F2Y16929,31853,29700,< NULL >,IN000
NH11,AS2650,A,M01,2023/6/26 0:00,2,690,429,2023/6/26 22:00,2023/6/27 6:45,0,0,< NULL >,< NULL >,0,0,0,0,23F2Y17429,100,88.23,88.23,< NULL >,0,441,88.23,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/6/26 8:01,31853,2023/6/27 17:31,23F2Y16986,31853,40377,< NULL >,IN000
NH12,AS2650,A,M01,2023/6/25 0:00,1,750,0,2023/6/25 8:30,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/6/25 8:03,SYS_TT,2023/6/25 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH12,AS2610,A,M01,2023/6/25 0:00,1,750,0,2023/6/25 8:30,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/6/25 8:02,SYS_TT,2023/6/25 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH11,AS2610,A,M01,2023/6/25 0:00,2,690,0,2023/6/25 22:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/6/25 8:01,SYS_TT,2023/6/25 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH11,AS2650,A,M01,2023/6/25 0:00,2,690,0,2023/6/25 22:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/6/25 8:02,SYS_TT,2023/6/25 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH12,AS2650,A,M01,2023/6/24 0:00,2,690,0,2023/6/24 22:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/6/24 8:03,SYS_TT,2023/6/24 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH12,AS2610,A,M01,2023/6/24 0:00,2,690,0,2023/6/24 22:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/6/24 8:02,SYS_TT,2023/6/24 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH11,AS2610,A,M01,2023/6/24 0:00,1,750,0,2023/6/24 8:30,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/6/24 8:01,SYS_TT,2023/6/24 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH11,AS2650,A,M01,2023/6/24 0:00,1,750,0,2023/6/24 8:30,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/6/24 8:02,SYS_TT,2023/6/24 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH12,AS2650,A,M01,2023/6/23 0:00,2,690,473,2023/6/23 22:00,2023/6/24 8:15,0,0,< NULL >,< NULL >,0,0,0,0,23F2Y16452,100,99.99,99.99,< NULL >,0,551,99.99,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/6/23 8:03,31853,2023/6/26 12:23,23F2Y15896,31853,45037,< NULL >,IN000
NH12,AS2610,A,M01,2023/6/23 0:00,2,690,0,2023/6/23 22:00,2023/6/24 8:15,0,0,< NULL >,< NULL >,0,0,0,0,23F2Y16389,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/6/23 8:02,31853,2023/6/26 10:21,23F2U15839,31853,31573,< NULL >,IN000
NH11,AS2610,A,M01,2023/6/23 0:00,1,750,399,2023/6/23 8:30,2023/6/23 17:15,0,0,< NULL >,< NULL >,0,0,0,0,23F2U15838,88.6,100.04,88.63,< NULL >,0,412,88.63,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/6/23 8:01,31853,2023/6/23 18:11,23F2U15465,31853,29700,< NULL >,IN000
NH11,AS2650,A,M01,2023/6/23 0:00,1,750,429,2023/6/23 8:30,2023/6/23 17:15,0,0,< NULL >,< NULL >,0,0,0,0,23F2Y15895,100,82.43,82.43,< NULL >,0,412,82.43,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/6/23 8:02,31853,2023/6/23 18:12,23F2U15487,31853,40377,< NULL >,IN000
NH12,AS2650,A,M01,2023/6/22 0:00,2,690,503,2023/6/22 22:00,2023/6/23 8:15,0,0,< NULL >,< NULL >,0,0,0,0,23F2U15486,100,98.29,98.29,< NULL >,0,576,98.29,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/6/22 8:02,31853,2023/6/23 15:25,23F2U14914,31853,43099,< NULL >,IN000
NH12,AS2610,A,M01,2023/6/22 0:00,2,690,503,2023/6/22 22:00,2023/6/23 8:15,0,0,< NULL >,< NULL >,0,0,0,0,23F2Y15426,98.29,100,98.29,< NULL >,0,576,98.29,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/6/22 8:01,31853,2023/6/23 15:25,23F2Y14851,31853,39320,< NULL >,IN000
NH11,AS2610,A,M01,2023/6/22 0:00,1,750,547,2023/6/22 8:30,2023/6/22 19:25,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,84.75,99.98,84.73,< NULL >,0,540,84.73,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/6/22 8:01,31853,2023/6/23 15:22,23F2U14312,31853,31573,< NULL >,IN000
NH11,AS2650,A,M01,2023/6/22 0:00,1,750,547,2023/6/22 8:30,2023/6/22 19:25,0,0,< NULL >,< NULL >,0,0,0,0,23F2U14913,100,84.73,84.73,< NULL >,0,540,84.73,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/6/22 8:01,31853,2023/6/23 15:23,23F2U14369,31853,31880,< NULL >,IN000
NH12,AS2650,A,M01,2023/6/21 0:00,2,690,503,2023/6/21 22:00,2023/6/22 8:15,0,0,< NULL >,< NULL >,0,0,0,0,23F2U14368,98.11,93.05,91.29,< NULL >,0,535,91.29,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/6/21 8:02,31853,2023/6/23 15:21,23F2Y13839,31853,45037,< NULL >,IN000
NH12,AS2610,A,M01,2023/6/21 0:00,2,690,503,2023/6/21 22:00,2023/6/22 8:15,0,0,< NULL >,< NULL >,0,0,0,0,23F2U14311,91.27,100.02,91.29,< NULL >,0,535,91.29,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/6/21 8:01,31853,2023/6/23 15:21,23F2Y13777,31853,43099,< NULL >,IN000
NH11,AS2610,A,M01,2023/6/21 0:00,1,750,0,2023/6/21 8:30,2023/6/21 18:25,0,0,< NULL >,< NULL >,0,0,0,0,23F2Y13776,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,29700,M01,2023/6/21 8:00,29700,2023/6/21 20:03,23F2U13318,< NULL >,29700,< NULL >,IN000
NH11,AS2650,A,M01,2023/6/21 0:00,1,750,428,2023/6/21 8:30,2023/6/21 18:30,0,0,< NULL >,< NULL >,0,0,0,0,23F2Y13838,100,91.85,91.85,< NULL >,0,458,91.85,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,40377,M01,2023/6/21 8:01,40377,2023/6/21 18:40,23F2Y13377,31853,29700,< NULL >,IN000
NH12,AS2650,A,M01,2023/6/20 0:00,2,690,503,2023/6/20 22:00,2023/6/21 8:15,0,0,< NULL >,< NULL >,0,0,0,0,23F2Y13376,78.89,97.56,76.96,< NULL >,0,451,76.96,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/6/20 8:02,31853,2023/6/21 16:07,23F2Y12926,31853,43099,< NULL >,IN000
NH12,AS2610,A,M01,2023/6/20 0:00,2,690,503,2023/6/20 22:00,2023/6/21 8:15,0,0,< NULL >,< NULL >,0,0,0,0,23F2U13317,77.08,99.85,76.96,< NULL >,0,451,76.96,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/6/20 8:01,31853,2023/6/21 16:08,23F2U12867,31853,43099,< NULL >,IN000
NH11,AS2610,A,M01,2023/6/20 0:00,1,750,488,2023/6/20 8:30,2023/6/20 18:25,0,0,< NULL >,< NULL >,0,0,0,0,23F2U12866,92.83,99.85,92.69,< NULL >,0,527,92.69,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/6/20 8:00,31853,2023/6/21 8:20,23F2Y12340,31853,33728,< NULL >,IN000
NH11,AS2650,A,M01,2023/6/20 0:00,1,750,488,2023/6/20 8:30,2023/6/20 18:25,0,0,< NULL >,< NULL >,0,0,0,0,23F2Y12925,100,92.69,92.69,< NULL >,0,527,92.69,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/6/20 8:01,31853,2023/6/21 16:07,23F2Y12398,31853,33728,< NULL >,IN000
NH12,AS2650,A,M01,2023/6/19 0:00,2,690,503,2023/6/19 22:00,2023/6/20 8:15,0,0,< NULL >,< NULL >,0,0,0,0,23F2Y12397,100,87.03,87.03,< NULL >,0,510,87.03,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/6/19 8:02,31853,2023/6/20 10:32,23F2Y11892,31853,43099,< NULL >,IN000
NH12,AS2610,A,M01,2023/6/19 0:00,2,690,503,2023/6/19 22:00,2023/6/20 8:15,0,0,< NULL >,< NULL >,0,0,0,0,23F2Y12338,86.84,100.22,87.03,< NULL >,0,510,87.03,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/6/19 8:01,31853,2023/6/20 10:32,23F2U11831,31853,39320,< NULL >,IN000
NH11,AS2610,A,M01,2023/6/19 0:00,1,750,547,2023/6/19 8:30,2023/6/19 19:25,0,0,< NULL >,< NULL >,0,0,0,0,23F2U11830,72.03,99.99,72.02,< NULL >,0,459,72.02,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/6/19 8:00,31853,2023/6/19 20:10,23F2U11370,31853,29700,< NULL >,IN000
