,ROWID,かんばんシリアル,伝票番号,品番,品名,収容数,仕入先名,仕入先工場名,納入日,納入便,ステータス,発注日時,印刷日時,検収日時,順立装置入庫日時,順立装置出庫日時,回収日時,発注印刷LT,発注検収LT,発注順立装置入庫LT,発注順立装置出庫LT,発注回収LT,更新日時,整備室コード,前工程コード,前工程工場コード,拠点所番地,結合キー,印刷検収LT,検収入庫LT,入庫出庫LT,出庫回収LT,社内LT,日量数,平均日量数,基準在庫枚数日数,A,B,C,整備室,箱種,箱サイズ,箱重量,基準在庫日数,基準在庫枚数,手配区分,基準在庫日数（基準在庫枚数込み）,実績在庫日数,在庫状態,設計値_検収入庫LT,設計値_入庫出庫LT,設計値_出庫回収LT,設計値_出庫回収LT（基準在庫枚数込み）,差分_検収入庫LT,差分_入庫出庫LT,差分_出庫回収LT,差分_出庫回収LT（基準在庫枚数込み）
13329,57046,1Z23F00025556,XBTD350,41310ECB010    ,ﾃﾞﾌｹｰｽS/A                     ,2,（株）オンド,本社工場,2023/6/12 0:00,2,回収済,2023/6/9 3:37,2023/6/9 13:13,2023/6/12 12:12,2023/6/12 17:06,2023/6/13 7:35,2023/6/13 9:16,0.4,3.36,3.56,4.17,4.24,2023/6/16 13:23,1Y,930,1,60123,1Z23F00025556XBTD35041310ECB010    60123,2.96,0.2,0.61,0.07,0.88,410,420.6818182,0.014262561,1,4,4,1Y,ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,0.033,16.99,1.1,3,手配,1.114262561,0.88,正常4,0.43,0.18,0.09,0.104262561,-0.23,0.43,-0.02,-0.034262561
13330,57047,1Z23F00025557,XBTD350,41310ECB010    ,ﾃﾞﾌｹｰｽS/A                     ,2,（株）オンド,本社工場,2023/6/12 0:00,2,回収済,2023/6/9 3:37,2023/6/9 13:13,2023/6/12 12:12,2023/6/12 17:12,2023/6/13 5:56,2023/6/13 7:38,0.4,3.36,3.57,4.1,4.17,2023/6/16 13:23,1Y,930,1,60123,1Z23F00025557XBTD35041310ECB010    60123,2.96,0.21,0.53,0.07,0.81,410,420.6818182,0.014262561,1,4,4,1Y,ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,0.033,16.99,1.1,3,手配,1.114262561,0.81,正常3,0.43,0.18,0.09,0.104262561,-0.22,0.35,-0.02,-0.034262561
13331,57048,1Z23F00025558,XBTD350,41310ECB010    ,ﾃﾞﾌｹｰｽS/A                     ,2,（株）オンド,本社工場,2023/6/12 0:00,2,回収済,2023/6/9 3:37,2023/6/9 13:13,2023/6/12 12:12,2023/6/12 17:07,2023/6/13 7:50,2023/6/13 9:16,0.4,3.36,3.56,4.18,4.24,2023/6/16 13:23,1Y,930,1,60123,1Z23F00025558XBTD35041310ECB010    60123,2.96,0.2,0.62,0.06,0.88,410,420.6818182,0.014262561,1,4,4,1Y,ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,0.033,16.99,1.1,3,手配,1.114262561,0.88,正常4,0.43,0.18,0.09,0.104262561,-0.23,0.44,-0.03,-0.044262561
13332,57049,1Z23F00025559,XBTD350,41310ECB010    ,ﾃﾞﾌｹｰｽS/A                     ,2,（株）オンド,本社工場,2023/6/12 0:00,2,回収済,2023/6/9 3:37,2023/6/9 13:13,2023/6/12 12:12,2023/6/12 16:56,2023/6/13 7:14,2023/6/13 9:16,0.4,3.36,3.56,4.15,4.24,2023/6/16 13:23,1Y,930,1,60123,1Z23F00025559XBTD35041310ECB010    60123,2.96,0.2,0.59,0.09,0.88,410,420.6818182,0.014262561,1,4,4,1Y,ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,0.033,16.99,1.1,3,手配,1.114262561,0.88,正常4,0.43,0.18,0.09,0.104262561,-0.23,0.41,-1.39E-16,-0.014262561
13333,57050,1Z23F00025560,XBTD350,41310ECB010    ,ﾃﾞﾌｹｰｽS/A                     ,2,（株）オンド,本社工場,2023/6/12 0:00,2,回収済,2023/6/9 3:37,2023/6/9 13:13,2023/6/12 12:12,2023/6/12 16:36,2023/6/13 4:40,2023/6/13 6:08,0.4,3.36,3.54,4.04,4.11,2023/6/16 13:23,1Y,930,1,60123,1Z23F00025560XBTD35041310ECB010    60123,2.96,0.18,0.5,0.07,0.75,410,420.6818182,0.014262561,1,4,4,1Y,ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,0.033,16.99,1.1,3,手配,1.114262561,0.75,正常3,0.43,0.18,0.09,0.104262561,-0.25,0.32,-0.02,-0.034262561
13334,57051,1Z23F00025561,XBTD350,41310ECB010    ,ﾃﾞﾌｹｰｽS/A                     ,2,（株）オンド,本社工場,2023/6/12 0:00,2,回収済,2023/6/9 3:37,2023/6/9 13:13,2023/6/12 12:12,2023/6/12 16:57,2023/6/12 18:45,2023/6/13 0:23,0.4,3.36,3.56,3.63,3.87,2023/6/16 13:23,1Y,930,1,60123,1Z23F00025561XBTD35041310ECB010    60123,2.96,0.2,0.07,0.24,0.51,410,420.6818182,0.014262561,1,4,4,1Y,ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,0.033,16.99,1.1,3,手配,1.114262561,0.51,正常2,0.43,0.18,0.09,0.104262561,-0.23,-0.11,0.15,0.135737439
13335,57052,1Z23F00025562,XBTD350,41310ECB010    ,ﾃﾞﾌｹｰｽS/A                     ,2,（株）オンド,本社工場,2023/6/12 0:00,2,回収済,2023/6/9 3:37,2023/6/9 13:13,2023/6/12 12:12,2023/6/12 17:15,2023/6/13 8:53,2023/6/13 10:40,0.4,3.36,3.57,4.22,4.29,2023/6/16 13:23,1Y,930,1,60123,1Z23F00025562XBTD35041310ECB010    60123,2.96,0.21,0.65,0.07,0.93,410,420.6818182,0.014262561,1,4,4,1Y,ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,0.033,16.99,1.1,3,手配,1.114262561,0.93,正常4,0.43,0.18,0.09,0.104262561,-0.22,0.47,-0.02,-0.034262561
13336,57053,1Z23F00025563,XBTD350,41310ECB010    ,ﾃﾞﾌｹｰｽS/A                     ,2,（株）オンド,本社工場,2023/6/12 0:00,2,回収済,2023/6/9 3:37,2023/6/9 13:13,2023/6/12 12:12,2023/6/12 17:14,2023/6/13 6:08,2023/6/13 7:38,0.4,3.36,3.57,4.11,4.17,2023/6/16 13:23,1Y,930,1,60123,1Z23F00025563XBTD35041310ECB010    60123,2.96,0.21,0.54,0.06,0.81,410,420.6818182,0.014262561,1,4,4,1Y,ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,0.033,16.99,1.1,3,手配,1.114262561,0.81,正常3,0.43,0.18,0.09,0.104262561,-0.22,0.36,-0.03,-0.044262561
13337,57054,1Z23F00025564,XBTD350,41310ECB010    ,ﾃﾞﾌｹｰｽS/A                     ,2,（株）オンド,本社工場,2023/6/12 0:00,2,回収済,2023/6/9 3:37,2023/6/9 13:13,2023/6/12 12:12,2023/6/12 17:08,2023/6/12 22:19,2023/6/13 0:23,0.4,3.36,3.56,3.78,3.87,2023/6/16 13:23,1Y,930,1,60123,1Z23F00025564XBTD35041310ECB010    60123,2.96,0.2,0.22,0.09,0.51,410,420.6818182,0.014262561,1,4,4,1Y,ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,0.033,16.99,1.1,3,手配,1.114262561,0.51,正常2,0.43,0.18,0.09,0.104262561,-0.23,0.04,3.05E-16,-0.014262561
13338,57055,1Z23F00025565,XBTD350,41310ECB010    ,ﾃﾞﾌｹｰｽS/A                     ,2,（株）オンド,本社工場,2023/6/12 0:00,2,回収済,2023/6/9 3:37,2023/6/9 13:13,2023/6/12 12:12,2023/6/12 17:10,2023/6/12 22:41,2023/6/13 0:23,0.4,3.36,3.56,3.79,3.87,2023/6/16 13:23,1Y,930,1,60123,1Z23F00025565XBTD35041310ECB010    60123,2.96,0.2,0.23,0.08,0.51,410,420.6818182,0.014262561,1,4,4,1Y,ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,0.033,16.99,1.1,3,手配,1.114262561,0.51,正常2,0.43,0.18,0.09,0.104262561,-0.23,0.05,-0.01,-0.024262561
13339,57056,1Z23F00025566,XBTD350,41310ECB010    ,ﾃﾞﾌｹｰｽS/A                     ,2,（株）オンド,本社工場,2023/6/12 0:00,2,回収済,2023/6/9 3:37,2023/6/9 13:13,2023/6/12 12:12,2023/6/12 16:56,2023/6/13 5:14,2023/6/13 6:42,0.4,3.36,3.55,4.07,4.13,2023/6/16 13:23,1Y,930,1,60123,1Z23F00025566XBTD35041310ECB010    60123,2.96,0.19,0.52,0.06,0.77,410,420.6818182,0.014262561,1,4,4,1Y,ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,0.033,16.99,1.1,3,手配,1.114262561,0.77,正常3,0.43,0.18,0.09,0.104262561,-0.24,0.34,-0.03,-0.044262561
13340,57057,1Z23F00025567,XBTD350,41310ECB010    ,ﾃﾞﾌｹｰｽS/A                     ,2,（株）オンド,本社工場,2023/6/12 0:00,2,回収済,2023/6/9 3:37,2023/6/9 13:13,2023/6/12 12:12,2023/6/12 17:04,2023/6/12 18:45,2023/6/13 0:23,0.4,3.36,3.56,3.63,3.87,2023/6/16 13:23,1Y,930,1,60123,1Z23F00025567XBTD35041310ECB010    60123,2.96,0.2,0.07,0.24,0.51,410,420.6818182,0.014262561,1,4,4,1Y,ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,0.033,16.99,1.1,3,手配,1.114262561,0.51,正常2,0.43,0.18,0.09,0.104262561,-0.23,-0.11,0.15,0.135737439
13341,57058,1Z23F00025568,XBTD350,41310ECE010    ,ｷﾞﾔﾃﾞﾌﾘﾝｸﾞ                    ,2,（株）オンド,本社工場,2023/6/12 0:00,2,回収済,2023/6/9 3:37,2023/6/9 13:13,2023/6/12 12:12,2023/6/13 0:00,2023/6/13 17:09,2023/6/13 23:24,0.4,3.36,3.85,4.56,4.82,2023/6/16 13:23,1Y,930,1,60124,1Z23F00025568XBTD35041310ECE010    60124,2.96,0.49,0.71,0.26,1.46,510,543.5909091,0.011037712,1,4,4,1Y,ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,0.033,14.51,1.1,3,手配,1.111037712,1.46,異常2,0.43,0.18,0.09,0.101037712,0.06,0.53,0.17,0.158962288
13342,57059,1Z23F00025569,XBTD350,41310ECE010    ,ｷﾞﾔﾃﾞﾌﾘﾝｸﾞ                    ,2,（株）オンド,本社工場,2023/6/12 0:00,2,回収済,2023/6/9 3:37,2023/6/9 13:13,2023/6/12 12:12,2023/6/12 23:57,2023/6/13 16:17,2023/6/13 18:13,0.4,3.36,3.85,4.53,4.61,2023/6/16 13:23,1Y,930,1,60124,1Z23F00025569XBTD35041310ECE010    60124,2.96,0.49,0.68,0.08,1.25,510,543.5909091,0.011037712,1,4,4,1Y,ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,0.033,14.51,1.1,3,手配,1.111037712,1.25,異常1,0.43,0.18,0.09,0.101037712,0.06,0.5,-0.01,-0.021037712
13343,57060,1Z23F00025570,XBTD350,41310ECE010    ,ｷﾞﾔﾃﾞﾌﾘﾝｸﾞ                    ,2,（株）オンド,本社工場,2023/6/12 0:00,2,回収済,2023/6/9 3:37,2023/6/9 13:13,2023/6/12 12:12,2023/6/13 0:01,2023/6/13 17:25,2023/6/13 23:24,0.4,3.36,3.85,4.58,4.82,2023/6/16 13:23,1Y,930,1,60124,1Z23F00025570XBTD35041310ECE010    60124,2.96,0.49,0.73,0.24,1.46,510,543.5909091,0.011037712,1,4,4,1Y,ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,0.033,14.51,1.1,3,手配,1.111037712,1.46,異常2,0.43,0.18,0.09,0.101037712,0.06,0.55,0.15,0.138962288
13344,57061,1Z23F00025571,XBTD350,41310ECE010    ,ｷﾞﾔﾃﾞﾌﾘﾝｸﾞ                    ,2,（株）オンド,本社工場,2023/6/12 0:00,2,回収済,2023/6/9 3:37,2023/6/9 13:13,2023/6/12 12:12,2023/6/12 23:55,2023/6/13 15:43,2023/6/13 17:10,0.4,3.36,3.85,4.5,4.56,2023/6/16 13:23,1Y,930,1,60124,1Z23F00025571XBTD35041310ECE010    60124,2.96,0.49,0.65,0.06,1.2,510,543.5909091,0.011037712,1,4,4,1Y,ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,0.033,14.51,1.1,3,手配,1.111037712,1.2,異常1,0.43,0.18,0.09,0.101037712,0.06,0.47,-0.03,-0.041037712
13345,57062,1Z23F00025572,XBTD350,41310ECE010    ,ｷﾞﾔﾃﾞﾌﾘﾝｸﾞ                    ,2,（株）オンド,本社工場,2023/6/12 0:00,2,回収済,2023/6/9 3:37,2023/6/9 13:13,2023/6/12 12:12,2023/6/12 23:52,2023/6/13 8:45,2023/6/13 10:40,0.4,3.36,3.84,4.21,4.29,2023/6/16 13:23,1Y,930,1,60124,1Z23F00025572XBTD35041310ECE010    60124,2.96,0.48,0.37,0.08,0.93,510,543.5909091,0.011037712,1,4,4,1Y,ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,0.033,14.51,1.1,3,手配,1.111037712,0.93,正常4,0.43,0.18,0.09,0.101037712,0.05,0.19,-0.01,-0.021037712
13346,57063,1Z23F00025573,XBTD350,41310ECE010    ,ｷﾞﾔﾃﾞﾌﾘﾝｸﾞ                    ,2,（株）オンド,本社工場,2023/6/12 0:00,2,回収済,2023/6/9 3:37,2023/6/9 13:13,2023/6/12 12:12,2023/6/12 23:53,2023/6/13 9:41,2023/6/13 11:46,0.4,3.36,3.84,4.25,4.34,2023/6/16 13:23,1Y,930,1,60124,1Z23F00025573XBTD35041310ECE010    60124,2.96,0.48,0.41,0.09,0.98,510,543.5909091,0.011037712,1,4,4,1Y,ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,0.033,14.51,1.1,3,手配,1.111037712,0.98,正常4,0.43,0.18,0.09,0.101037712,0.05,0.23,-1.39E-16,-0.011037712
13347,57064,1Z23F00025574,XBTD350,41310ECE010    ,ｷﾞﾔﾃﾞﾌﾘﾝｸﾞ                    ,2,（株）オンド,本社工場,2023/6/12 0:00,2,回収済,2023/6/9 3:37,2023/6/9 13:13,2023/6/12 12:12,2023/6/12 23:48,2023/6/13 5:50,2023/6/13 7:38,0.4,3.36,3.84,4.09,4.17,2023/6/16 13:23,1Y,930,1,60124,1Z23F00025574XBTD35041310ECE010    60124,2.96,0.48,0.25,0.08,0.81,510,543.5909091,0.011037712,1,4,4,1Y,ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,0.033,14.51,1.1,3,手配,1.111037712,0.81,正常3,0.43,0.18,0.09,0.101037712,0.05,0.07,-0.01,-0.021037712
13348,57065,1Z23F00025575,XBTD350,41310ECE010    ,ｷﾞﾔﾃﾞﾌﾘﾝｸﾞ                    ,2,（株）オンド,本社工場,2023/6/12 0:00,2,回収済,2023/6/9 3:37,2023/6/9 13:13,2023/6/12 12:12,2023/6/12 23:48,2023/6/13 7:41,2023/6/13 9:16,0.4,3.36,3.84,4.17,4.24,2023/6/16 13:23,1Y,930,1,60124,1Z23F00025575XBTD35041310ECE010    60124,2.96,0.48,0.33,0.07,0.88,510,543.5909091,0.011037712,1,4,4,1Y,ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,0.033,14.51,1.1,3,手配,1.111037712,0.88,正常4,0.43,0.18,0.09,0.101037712,0.05,0.15,-0.02,-0.031037712
13349,57066,1Z23F00025576,XBTD350,41310ECE010    ,ｷﾞﾔﾃﾞﾌﾘﾝｸﾞ                    ,2,（株）オンド,本社工場,2023/6/12 0:00,2,回収済,2023/6/9 3:37,2023/6/9 13:13,2023/6/12 12:12,2023/6/13 0:02,2023/6/13 22:14,2023/6/13 23:24,0.4,3.36,3.85,4.78,4.82,2023/6/16 13:23,1Y,930,1,60124,1Z23F00025576XBTD35041310ECE010    60124,2.96,0.49,0.93,0.04,1.46,510,543.5909091,0.011037712,1,4,4,1Y,ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,0.033,14.51,1.1,3,手配,1.111037712,1.46,異常2,0.43,0.18,0.09,0.101037712,0.06,0.75,-0.05,-0.061037712
13350,57067,1Z23F00025577,XBTD350,41310ECE010    ,ｷﾞﾔﾃﾞﾌﾘﾝｸﾞ                    ,2,（株）オンド,本社工場,2023/6/12 0:00,2,回収済,2023/6/9 3:37,2023/6/9 13:13,2023/6/12 12:12,2023/6/13 0:01,2023/6/13 9:32,2023/6/13 11:46,0.4,3.36,3.85,4.25,4.34,2023/6/16 13:23,1Y,930,1,60124,1Z23F00025577XBTD35041310ECE010    60124,2.96,0.49,0.4,0.09,0.98,510,543.5909091,0.011037712,1,4,4,1Y,ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,0.033,14.51,1.1,3,手配,1.111037712,0.98,正常4,0.43,0.18,0.09,0.101037712,0.06,0.22,-1.39E-16,-0.011037712
13351,57068,1Z23F00025578,XBTD350,41310ECE010    ,ｷﾞﾔﾃﾞﾌﾘﾝｸﾞ                    ,2,（株）オンド,本社工場,2023/6/12 0:00,2,回収済,2023/6/9 3:37,2023/6/9 13:13,2023/6/12 12:12,2023/6/12 23:58,2023/6/13 15:11,2023/6/13 17:10,0.4,3.36,3.85,4.48,4.56,2023/6/16 13:23,1Y,930,1,60124,1Z23F00025578XBTD35041310ECE010    60124,2.96,0.49,0.63,0.08,1.2,510,543.5909091,0.011037712,1,4,4,1Y,ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,0.033,14.51,1.1,3,手配,1.111037712,1.2,異常1,0.43,0.18,0.09,0.101037712,0.06,0.45,-0.01,-0.021037712
13352,57069,1Z23F00025579,XBTD350,41310ECE010    ,ｷﾞﾔﾃﾞﾌﾘﾝｸﾞ                    ,2,（株）オンド,本社工場,2023/6/12 0:00,2,回収済,2023/6/9 3:37,2023/6/9 13:13,2023/6/12 12:12,2023/6/12 23:58,2023/6/13 15:50,2023/6/13 18:13,0.4,3.36,3.85,4.51,4.61,2023/6/16 13:23,1Y,930,1,60124,1Z23F00025579XBTD35041310ECE010    60124,2.96,0.49,0.66,0.1,1.25,510,543.5909091,0.011037712,1,4,4,1Y,ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,0.033,14.51,1.1,3,手配,1.111037712,1.25,異常1,0.43,0.18,0.09,0.101037712,0.06,0.48,0.01,-0.001037712
13353,57070,1Z23F00025580,XBTD350,41310ECE010    ,ｷﾞﾔﾃﾞﾌﾘﾝｸﾞ                    ,2,（株）オンド,本社工場,2023/6/12 0:00,2,回収済,2023/6/9 3:37,2023/6/9 13:13,2023/6/12 12:12,2023/6/12 23:54,2023/6/13 9:06,2023/6/13 10:40,0.4,3.36,3.85,4.23,4.29,2023/6/16 13:23,1Y,930,1,60124,1Z23F00025580XBTD35041310ECE010    60124,2.96,0.49,0.38,0.06,0.93,510,543.5909091,0.011037712,1,4,4,1Y,ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,0.033,14.51,1.1,3,手配,1.111037712,0.93,正常4,0.43,0.18,0.09,0.101037712,0.06,0.2,-0.03,-0.041037712
13354,57071,1Z23F00025581,XBTD350,41310ECE010    ,ｷﾞﾔﾃﾞﾌﾘﾝｸﾞ                    ,2,（株）オンド,本社工場,2023/6/12 0:00,2,回収済,2023/6/9 3:37,2023/6/9 13:13,2023/6/12 12:12,2023/6/12 23:54,2023/6/13 9:32,2023/6/13 11:46,0.4,3.36,3.85,4.25,4.34,2023/6/16 13:23,1Y,930,1,60124,1Z23F00025581XBTD35041310ECE010    60124,2.96,0.49,0.4,0.09,0.98,510,543.5909091,0.011037712,1,4,4,1Y,ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,0.033,14.51,1.1,3,手配,1.111037712,0.98,正常4,0.43,0.18,0.09,0.101037712,0.06,0.22,-1.39E-16,-0.011037712
13355,57072,1Z23F00025582,XBTD350,41310ECE010    ,ｷﾞﾔﾃﾞﾌﾘﾝｸﾞ                    ,2,（株）オンド,本社工場,2023/6/12 0:00,2,回収済,2023/6/9 3:37,2023/6/9 13:13,2023/6/12 12:12,2023/6/12 23:49,2023/6/13 5:51,2023/6/13 7:38,0.4,3.36,3.84,4.09,4.17,2023/6/16 13:23,1Y,930,1,60124,1Z23F00025582XBTD35041310ECE010    60124,2.96,0.48,0.25,0.08,0.81,510,543.5909091,0.011037712,1,4,4,1Y,ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,0.033,14.51,1.1,3,手配,1.111037712,0.81,正常3,0.43,0.18,0.09,0.101037712,0.05,0.07,-0.01,-0.021037712
13356,57073,1Z23F00025583,XBTD350,41310ECE010    ,ｷﾞﾔﾃﾞﾌﾘﾝｸﾞ                    ,2,（株）オンド,本社工場,2023/6/12 0:00,2,回収済,2023/6/9 3:37,2023/6/9 13:13,2023/6/12 12:12,2023/6/12 23:48,2023/6/13 9:36,2023/6/13 11:46,0.4,3.36,3.84,4.25,4.34,2023/6/16 13:23,1Y,930,1,60124,1Z23F00025583XBTD35041310ECE010    60124,2.96,0.48,0.41,0.09,0.98,510,543.5909091,0.011037712,1,4,4,1Y,ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,0.033,14.51,1.1,3,手配,1.111037712,0.98,正常4,0.43,0.18,0.09,0.101037712,0.05,0.23,-1.39E-16,-0.011037712
13357,57074,1Z23F00025584,XBTD350,41310ECE010    ,ｷﾞﾔﾃﾞﾌﾘﾝｸﾞ                    ,2,（株）オンド,本社工場,2023/6/12 0:00,2,回収済,2023/6/9 3:37,2023/6/9 13:13,2023/6/12 12:12,2023/6/13 1:44,2023/6/13 8:57,2023/6/13 10:40,0.4,3.36,3.92,4.22,4.29,2023/6/16 13:23,1Y,930,1,60124,1Z23F00025584XBTD35041310ECE010    60124,2.96,0.56,0.3,0.07,0.93,510,543.5909091,0.011037712,1,4,4,1Y,ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,0.033,14.51,1.1,3,手配,1.111037712,0.93,正常4,0.43,0.18,0.09,0.101037712,0.13,0.12,-0.02,-0.031037712
13358,57075,1Z23F00025585,XBTD350,41310ECE010    ,ｷﾞﾔﾃﾞﾌﾘﾝｸﾞ                    ,2,（株）オンド,本社工場,2023/6/12 0:00,2,回収済,2023/6/9 3:37,2023/6/9 13:13,2023/6/12 12:12,2023/6/13 1:44,2023/6/13 8:09,2023/6/13 10:40,0.4,3.36,3.92,4.19,4.29,2023/6/16 13:23,1Y,930,1,60124,1Z23F00025585XBTD35041310ECE010    60124,2.96,0.56,0.27,0.1,0.93,510,543.5909091,0.011037712,1,4,4,1Y,ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,0.033,14.51,1.1,3,手配,1.111037712,0.93,正常4,0.43,0.18,0.09,0.101037712,0.13,0.09,0.01,-0.001037712
13359,57076,1Z23F00025586,XBTD350,41310ECE010    ,ｷﾞﾔﾃﾞﾌﾘﾝｸﾞ                    ,2,（株）オンド,本社工場,2023/6/12 0:00,2,回収済,2023/6/9 3:37,2023/6/9 13:13,2023/6/12 12:12,2023/6/13 1:44,2023/6/13 7:54,2023/6/13 9:16,0.4,3.36,3.92,4.18,4.24,2023/6/16 13:23,1Y,930,1,60124,1Z23F00025586XBTD35041310ECE010    60124,2.96,0.56,0.26,0.06,0.88,510,543.5909091,0.011037712,1,4,4,1Y,ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,0.033,14.51,1.1,3,手配,1.111037712,0.88,正常4,0.43,0.18,0.09,0.101037712,0.13,0.08,-0.03,-0.041037712
13360,57077,1Z23F00025587,XBTD350,41310ECE010    ,ｷﾞﾔﾃﾞﾌﾘﾝｸﾞ                    ,2,（株）オンド,本社工場,2023/6/12 0:00,2,回収済,2023/6/9 3:37,2023/6/9 13:13,2023/6/12 12:12,2023/6/13 1:43,2023/6/13 9:36,2023/6/13 11:46,0.4,3.36,3.92,4.25,4.34,2023/6/16 13:23,1Y,930,1,60124,1Z23F00025587XBTD35041310ECE010    60124,2.96,0.56,0.33,0.09,0.98,510,543.5909091,0.011037712,1,4,4,1Y,ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,0.033,14.51,1.1,3,手配,1.111037712,0.98,正常4,0.43,0.18,0.09,0.101037712,0.13,0.15,-1.39E-16,-0.011037712
13361,57078,1Z23F00025588,XBTD350,41310ECE010    ,ｷﾞﾔﾃﾞﾌﾘﾝｸﾞ                    ,2,（株）オンド,本社工場,2023/6/12 0:00,2,回収済,2023/6/9 3:37,2023/6/9 13:13,2023/6/12 12:12,2023/6/13 1:44,2023/6/13 9:36,2023/6/13 11:46,0.4,3.36,3.92,4.25,4.34,2023/6/16 13:23,1Y,930,1,60124,1Z23F00025588XBTD35041310ECE010    60124,2.96,0.56,0.33,0.09,0.98,510,543.5909091,0.011037712,1,4,4,1Y,ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,0.033,14.51,1.1,3,手配,1.111037712,0.98,正常4,0.43,0.18,0.09,0.101037712,0.13,0.15,-1.39E-16,-0.011037712
13362,57079,1Z23F00025589,XBTD350,41310ECE010    ,ｷﾞﾔﾃﾞﾌﾘﾝｸﾞ                    ,2,（株）オンド,本社工場,2023/6/12 0:00,2,回収済,2023/6/9 3:37,2023/6/9 13:13,2023/6/12 12:12,2023/6/13 1:45,2023/6/13 9:06,2023/6/13 10:40,0.4,3.36,3.92,4.23,4.29,2023/6/16 13:23,1Y,930,1,60124,1Z23F00025589XBTD35041310ECE010    60124,2.96,0.56,0.31,0.06,0.93,510,543.5909091,0.011037712,1,4,4,1Y,ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,0.033,14.51,1.1,3,手配,1.111037712,0.93,正常4,0.43,0.18,0.09,0.101037712,0.13,0.13,-0.03,-0.041037712
13363,57080,1Z23F00025590,XBTD350,41310ECE010    ,ｷﾞﾔﾃﾞﾌﾘﾝｸﾞ                    ,2,（株）オンド,本社工場,2023/6/12 0:00,2,回収済,2023/6/9 3:37,2023/6/9 13:13,2023/6/12 12:12,2023/6/13 1:44,2023/6/13 9:40,2023/6/13 11:46,0.4,3.36,3.92,4.25,4.34,2023/6/16 13:23,1Y,930,1,60124,1Z23F00025590XBTD35041310ECE010    60124,2.96,0.56,0.33,0.09,0.98,510,543.5909091,0.011037712,1,4,4,1Y,ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,0.033,14.51,1.1,3,手配,1.111037712,0.98,正常4,0.43,0.18,0.09,0.101037712,0.13,0.15,-1.39E-16,-0.011037712
13364,57081,1Z23F00025591,XBTD350,41310ECE010    ,ｷﾞﾔﾃﾞﾌﾘﾝｸﾞ                    ,2,（株）オンド,本社工場,2023/6/12 0:00,2,回収済,2023/6/9 3:37,2023/6/9 13:13,2023/6/12 12:12,2023/6/13 1:45,2023/6/13 17:18,2023/6/13 23:24,0.4,3.36,3.92,4.57,4.82,2023/6/16 13:23,1Y,930,1,60124,1Z23F00025591XBTD35041310ECE010    60124,2.96,0.56,0.65,0.25,1.46,510,543.5909091,0.011037712,1,4,4,1Y,ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,0.033,14.51,1.1,3,手配,1.111037712,1.46,異常2,0.43,0.18,0.09,0.101037712,0.13,0.47,0.16,0.148962288
